Сотрудник 1: Абрамова Мия Николаевна; IT-отдел; Художник-конструктор (дизайнер); 348241
Сотрудник 2928: Короткова Мирослава Павловна; Логистический отдел; Заведующий (начальник) отделом стандартизации; 494001
Сотрудник 2929: Корчагин Михаил Константинович; Логистический отдел; Финансовый директор (заместитель директора по финансам); 360638
Сотрудник 2930: Котова Василиса Васильевна; Логистический отдел; Начальник отдела социального развития; 323687
Сотрудник 2931: Крылов Егор Дмитриевич; Логистический отдел; Инспектор фонда; 387134
Сотрудник 2932: Крылова Варвара Борисовна; Логистический отдел; Техник по метрологии; 147731
Сотрудник 2933: Крылова Варвара Борисовна; Логистический отдел; Начальник отдела социального развития; 430274
Сотрудник 2934: Кудрявцев Тимофей Фёдорович; Логистический отдел; Экономист по сбыту; 484140
Сотрудник 2935: Кудрявцева Василиса Максимовна; Логистический отдел; Начальник отдела организации и оплаты труда; 481601
Сотрудник 2936: Кудряшова Алиса Арсеньевна; Логистический отдел; Главный специалист в основном отделе (архитектурнопланировочной мастерской); 104254
Сотрудник 2937: Кудряшова Алиса Арсеньевна; Логистический отдел; Инкассатор; 276143
Сотрудник 2938: Кузин Роман Артёмович; Логистический отдел; Начальник отдела маркетинга; 101196
Сотрудник 2939: Кузнецов Роман Артемьевич; Логистический отдел; Начальник центральной заводской лаборатории; 177476
Сотрудник 2940: Кузнецов Роман Артемьевич; Логистический отдел; Начальник производственного отдела; 311855
Сотрудник 2941: Кузнецов Станислав Павлович; Логистический отдел; Экономист; 271653
Сотрудник 2942: Кузьмин Лев Андреевич; Логистический отдел; Шеф-инженер; 255004
Сотрудник 2943: Кузьмин Ярослав Константинович; Логистический отдел; Секретарь руководителя; 328655
Сотрудник 2944: Кузьмина Яна Евгеньевна; Логистический отдел; Начальник отдела патентной и изобретательской работы; 364764
Сотрудник 2945: Кулаков Тихон Кириллович; Логистический отдел; Заведующий общежитием; 375364
Сотрудник 2946: Куликова Елизавета Кирилловна; Логистический отдел; Заведующий фотолабораторией; 137265
Сотрудник 2947: Лаврентьева Милана Андреевна; Логистический отдел; Менеджер по рекламе; 446523
Сотрудник 2948: Лазарева Елизавета Александровна; Логистический отдел; Чертежник-конструктор; 207808
Сотрудник 2949: Ларионов Егор Даниилович; Логистический отдел; Техник по наладке и испытаниям; 467334
Сотрудник 2950: Лебедев Андрей Юрьевич; Логистический отдел; Инженер по комплектации оборудования; 272136
Сотрудник 2951: Лебедева Вероника Андреевна; Логистический отдел; Ассистент инспектора фонда; 381314
Сотрудник 2952: Леонов Егор Егорович; Логистический отдел; Шеф-инженер; 261123
Сотрудник 2953: Леонов Иван Арсеньевич; Логистический отдел; Заведующая машинописным бюро; 434012
Сотрудник 2954: Леонова Валерия Никитична; Логистический отдел; Ассистент инспектора фонда; 372705
Сотрудник 2955: Леонова Яна Егоровна; Логистический отдел; Главный сварщик; 290872
Сотрудник 2956: Леонтьев Сергей Георгиевич; Логистический отдел; Техник по стандартизации; 317278
Сотрудник 2957: Леонтьев Сергей Георгиевич; Логистический отдел; Заведующий (начальник) планово-экономическим отделом; 470384
Сотрудник 2958: Лукьянов Александр Дмитриевич; Логистический отдел; Директор (начальник) учреждения (организации); 317403
Сотрудник 2959: Лукьянов Иван Матвеевич; Логистический отдел; Главный энергетик; 394744
Сотрудник 2960: Лукьянова Мария Константиновна; Логистический отдел; Директор (генеральный директор, управляющий) предприятия; 153511
Сотрудник 2961: Львов Виктор Сергеевич; Логистический отдел; Заведующий жилым корпусом пансионата (гостиницы); 189526
Сотрудник 2962: Майоров Гордей Платонович; Логистический отдел; Заведующий конструкторским отделом; 239847
Сотрудник 2963: Максимов Иван Маркович; Логистический отдел; Документовед; 431152
Сотрудник 2964: Максимов Павел Никитич; Логистический отдел; Дилер; 294036
Сотрудник 2965: Малышева Дарья Тимуровна; Логистический отдел; Ведущий инженер; 312146
Сотрудник 2966: Мальцев Андрей Дмитриевич; Логистический отдел; Редактор; 133102
Сотрудник 2967: Мальцева Анна Марковна; Логистический отдел; Диспетчер; 290062
Сотрудник 2968: Маркелова Дарья Дмитриевна; Логистический отдел; Выпускающий; 165379
Сотрудник 2969: Марков Глеб Михайлович; Логистический отдел; Экономист; 398906
Сотрудник 2970: Маслова Александра Алексеевна; Логистический отдел; Дежурный бюро пропусков; 272026
Сотрудник 2971: Матвеева Анастасия Захаровна; Логистический отдел; Экономист по планированию; 329460
Сотрудник 2972: Матвеева Полина Артёмовна; Логистический отдел; Научный сотрудник; 111188
Сотрудник 2973: Матвеева Полина Артёмовна; Логистический отдел; Директор (начальник) вычислительного (информационно - вычислительного) центра; 235005
Сотрудник 2974: Матвеева Полина Артёмовна; Логистический отдел; Инженер по инвентаризации строений и сооружений; 440874
Сотрудник 2975: Мельников Матвей Всеволодович; Логистический отдел; Товаровед; 130212
Сотрудник 2976: Мельников Матвей Всеволодович; Логистический отдел; Документовед; 403193
Сотрудник 2977: Мельникова Мирослава Данииловна; Логистический отдел; Главный металлург; 119776
Сотрудник 2978: Миронов Арсений Львович; Логистический отдел; Начальник (заведующий) мастерской; 193411
Сотрудник 2979: Миронов Дмитрий Николаевич; Логистический отдел; Начальник гаража; 269873
Сотрудник 2980: Миронова Ксения Сергеевна; Логистический отдел; Начальник отдела автоматизации и механизации производственных процессов; 151489
Сотрудник 2981: Миронова Майя Данииловна; Логистический отдел; Начальник отдела автоматизации и механизации производственных процессов; 260368
Сотрудник 2982: Михайлов Артём Дмитриевич; Логистический отдел; Начальник (руководитель) бригады (группы); 285876
Сотрудник 2983: Михайлов Артём Дмитриевич; Логистический отдел; Дежурный бюро пропусков; 429650
Сотрудник 2984: Михайлова Валерия Кирилловна; Логистический отдел; Инженер по инструменту; 151709
Сотрудник 2985: Михайлова Валерия Кирилловна; Логистический отдел; Переводчик; 494409
Сотрудник 2986: Михайлова Любовь Алексеевна; Логистический отдел; Заведующий жилым корпусом пансионата (гостиницы); 213477
Сотрудник 2987: Михайлова Любовь Алексеевна; Логистический отдел; Техник по труду; 395237
Сотрудник 2988: Моисеева Ева Артёмовна; Логистический отдел; Ландшафтный архитектор; 136701
Сотрудник 2989: Моисеева Ева Артёмовна; Логистический отдел; Директор гостиницы; 159265
Сотрудник 2990: Морозова Елена Львовна; Логистический отдел; Ведущий экономист; 338021
Сотрудник 2991: Морозова Мария Романовна; Логистический отдел; Заведующий хозяйством; 142189
Сотрудник 2992: Назарова Арина Ивановна; Логистический отдел; Главный сварщик; 377099
Сотрудник 2993: Нестерова Варвара Александровна; Логистический отдел; Главный сварщик; 380296
Сотрудник 2994: Нестерова Полина Марковна; Логистический отдел; Статистик; 352191
Сотрудник 2995: Нестерова Полина Марковна; Логистический отдел; Чертежник; 379844
Сотрудник 2996: Нефедова Анастасия Ивановна; Логистический отдел; Заведующий техническим архивом; 466005
Сотрудник 2997: Никитин Иван Константинович; Логистический отдел; Коммивояжер; 185071
Сотрудник 2998: Никитин Иван Константинович; Логистический отдел; Техник; 366755
Сотрудник 2999: Никитина Нина Константиновна; Логистический отдел; Инженер по инвентаризации строений и сооружений; 454469
Сотрудник 3000: Никифоров Богдан Петрович; Логистический отдел; Начальник отдела маркетинга; 362141
Сотрудник 3001: Никифоров Семён Александрович; Логистический отдел; Начальник нормативно-исследовательской лаборатории по труду; 434045
Сотрудник 3002: Николаев Артём Иванович; Логистический отдел; Заведующий канцелярией; 348288
Сотрудник 3003: Новиков Даниил Максимович; Логистический отдел; Директор по связям с инвесторами; 162848
Сотрудник 3004: Новиков Егор Иванович; Логистический отдел; Архивариус; 228266
Сотрудник 3005: Орлов Василий Артурович; Логистический отдел; Начальник технического отдела; 393085
Сотрудник 3006: Орлов Иван Павлович; Логистический отдел; Заведующая машинописным бюро; 376632
Сотрудник 3007: Орлова Анастасия Никитична; Логистический отдел; Инструктор-дактилолог; 348306
Сотрудник 3008: Орлова Анастасия Никитична; Логистический отдел; Инженер по организации управления производством; 449287
Сотрудник 3009: Орлова Арина Владиславовна; Логистический отдел; Инженер по автоматизированным системам управления производством; 120859
Сотрудник 3010: Орлова Арина Владиславовна; Логистический отдел; Экспедитор по перевозке грузов; 133387
Сотрудник 3011: Осипова Арина Михайловна; Логистический отдел; Управляющий отделением (фермой, сельскохозяйственным участком); 228382
Сотрудник 3012: Осипова Вероника Михайловна; Логистический отдел; Специалист по связям с общественностью; 316774
Сотрудник 3013: Панкратов Дмитрий Кириллович; Логистический отдел; Техник по стандартизации; 299278
Сотрудник 3014: Панов Михаил Львович; Логистический отдел; Менеджер; 226944
Сотрудник 3015: Панфилов Никита Андреевич; Логистический отдел; Математик; 273248
Сотрудник 3016: Петров Михаил Сергеевич; Логистический отдел; Специалист по защите информации; 274929
Сотрудник 3017: Петров Роберт Романович; Логистический отдел; Инженер; 483636
Сотрудник 3018: Петрова Алиса Никитична; Логистический отдел; Техник-технолог; 286966
Сотрудник 3019: Петрова Екатерина Артёмовна; Логистический отдел; Начальник отдела автоматизированной системы управления производством; 353162
Сотрудник 3020: Петрова Злата Платоновна; Логистический отдел; Крупье; 313029
Сотрудник 3021: Пименова Алёна Артёмовна; Логистический отдел; Агент рекламный; 425379
Сотрудник 3022: Поликарпов Матвей Львович; Логистический отдел; Начальник отдела кадров; 456783
Сотрудник 3023: Поляков Алексей Львович; Логистический отдел; Начальник отдела патентной и изобретательской работы; 257933
Сотрудник 3024: Прохорова Варвара Степановна; Логистический отдел; Начальник лаборатории (бюро) социологии труда; 136104
Сотрудник 3025: Рудакова София Степановна; Логистический отдел; Инженер по ремонту; 100873
Сотрудник 3026: Румянцев Александр Григорьевич; Логистический отдел; Инженер-электроник (электроник); 174566
Сотрудник 3027: Румянцева Вероника Александровна; Логистический отдел; Механик; 483429
Сотрудник 3028: Румянцева София Владимировна; Логистический отдел; Инженер по подготовке кадров; 161302
Сотрудник 3029: Рябинин Илья Викторович; Логистический отдел; Заведующий техническим архивом; 481182
Сотрудник 3030: Рябов Кирилл Артёмович; Логистический отдел; Производитель работ (прораб); 288322
Сотрудник 3031: Савельева Майя Дмитриевна; Логистический отдел; Начальник отдела охраны труда; 378727
Сотрудник 3032: Савина Ева Гордеевна; Логистический отдел; Начальник отдела социального развития; 107356
Сотрудник 3033: Самойлов Егор Макарович; Логистический отдел; Начальник отдела подготовки кадров; 335609
Сотрудник 3034: Самойлов Егор Макарович; Логистический отдел; Инженер-программист (программист); 497256
Сотрудник 3035: Седов Тихон Матвеевич; Логистический отдел; Инспектор по кадрам; 403906
Сотрудник 3036: Седова София Мирославовна; Логистический отдел; Начальник отдела капитального строительства; 239871
Сотрудник 3037: Седова София Мирославовна; Логистический отдел; Дежурный бюро пропусков; 478434
Сотрудник 3038: Семенов Даниил Даниилович; Логистический отдел; Ведущий научный сотрудник; 291527
Сотрудник 3039: Семенов Марк Егорович; Логистический отдел; Социолог; 109339
Сотрудник 3040: Семенов Матвей Кириллович; Логистический отдел; Ведущий экономист; 211760
Сотрудник 3041: Семина София Алексеевна; Логистический отдел; Инженер по подготовке кадров; 235983
Сотрудник 3042: Сергеев Тимофей Егорович; Логистический отдел; Заведующий (начальник) отделом научно-технической информации; 390867
Сотрудник 3043: Сергеев Тимофей Егорович; Логистический отдел; Начальник отдела по связям с инвесторами; 465210
Сотрудник 3044: Сергеева Анастасия Максимовна; Логистический отдел; Начальник отдела капитального строительства; 335782
Сотрудник 3045: Сергеева Анастасия Максимовна; Логистический отдел; Экономист вычислительного (информационно - вычислительного) центра; 385848
Сотрудник 3046: Сергеева Вероника Германовна; Логистический отдел; Техник-технолог; 254813
Сотрудник 3047: Сергеева Вероника Германовна; Логистический отдел; Экономист по планированию; 493499
Сотрудник 3048: Сидорова Вера Тимофеевна; Логистический отдел; Брокер; 306554
Сотрудник 3049: Сидорова Вера Тимофеевна; Логистический отдел; Начальник планово - экономического отдела; 439420
Сотрудник 3050: Сизов Даниил Даниилович; Логистический отдел; Начальник отдела контроля качества; 300338
Сотрудник 3051: Симонов Григорий Георгиевич; Логистический отдел; Заместитель директора (начальника) учреждения (организации) по научной работе. Главный инженер учреждения (организации); 308661
Сотрудник 3052: Симонова София Данииловна; Логистический отдел; Дежурный (по выдаче справок, залу, этажу гостиницы, комнате отдыха, общежитию и др.); 111617
Сотрудник 3053: Синицын Роман Борисович; Логистический отдел; Начальник отдела материально-технического снабжения; 166548
Сотрудник 3054: Смирнов Андрей Михайлович; Логистический отдел; Экономист по труду; 495270
Сотрудник 3055: Соловьев Артемий Кириллович; Логистический отдел; Техник; 380604
Сотрудник 3056: Соловьева Кира Егоровна; Логистический отдел; Начальник отдела автоматизированной системы управления производством; 386312
Сотрудник 3057: Сотников Артём Иванович; Логистический отдел; Методист по физической культуре; 479559
Сотрудник 3058: Степанова Алиса Михайловна; Логистический отдел; Бухгалтер-ревизор; 311408
Сотрудник 3059: Судакова Маргарита Савельевна; Логистический отдел; Начальник отдела по связям с инвесторами; 259722
Сотрудник 3060: Судакова Мария Михайловна; Логистический отдел; Финансовый директор (заместитель директора по финансам); 490001
Сотрудник 3061: Тарасов Арсений Тимофеевич; Логистический отдел; Брокер; 181208
Сотрудник 3062: Терентьев Дмитрий Вячеславович; Логистический отдел; Эксперт; 170573
Сотрудник 3063: Токарев Арсений Кириллович; Логистический отдел; Экономист вычислительного (информационно - вычислительного) центра; 476743
Сотрудник 3064: Троицкая Ульяна Марковна; Логистический отдел; Брокер; 249311
Сотрудник 3065: Устинов Максим Григорьевич; Логистический отдел; Производитель работ (прораб); 220775
Сотрудник 3066: Устинова Елизавета Львовна; Логистический отдел; Секретарь незрячего специалиста; 463902
Сотрудник 3067: Уткин Вячеслав Андреевич; Логистический отдел; Инженер по охране окружающей среды (эколог); 152561
Сотрудник 3068: Фадеева Мария Максимовна; Логистический отдел; Инспектор по контролю за исполнением поручений; 186453
Сотрудник 3069: Федоров Даниил Михайлович; Логистический отдел; Заведующая машинописным бюро; 102008
Сотрудник 3070: Федоров Никита Сергеевич; Логистический отдел; Кодификатор; 155226
Сотрудник 3071: Федорова Мария Степановна; Логистический отдел; Ассистент инспектора фонда; 225458
Сотрудник 3072: Филатова Кира Владиславовна; Логистический отдел; Начальник смены; 397176
Сотрудник 3073: Филиппов Никита Ярославович; Логистический отдел; Начальник смены; 104142
Сотрудник 3074: Филиппова Анастасия Георгиевна; Логистический отдел; Инженер; 239879
Сотрудник 3075: Фомин Константин Юрьевич; Логистический отдел; Начальник цеха (участка); 424899
Сотрудник 3076: Фомина Милана Никитична; Логистический отдел; Техник вычислительного (информационно-вычислительного) центра; 473429
Сотрудник 3077: Харитонов Георгий Андреевич; Логистический отдел; Инженер по надзору за строительством; 209354
Сотрудник 3078: Харитонов Денис Владимирович; Логистический отдел; Менеджер; 113039
Сотрудник 3079: Харитонов Мирон Захарович; Логистический отдел; Начальник отдела охраны труда; 169333
Сотрудник 3080: Царев Владимир Артёмович; Логистический отдел; Заведующий (начальник) отделом стандартизации; 363473
Сотрудник 3081: Черных Владимир Семёнович; Логистический отдел; Заместитель директора по управлению персоналом; 353671
Сотрудник 3082: Черных Владимир Семёнович; Логистический отдел; Начальник отдела контроля качества; 384096
Сотрудник 3083: Черных Владимир Семёнович; Логистический отдел; Директор (начальник) вычислительного (информационно - вычислительного) центра; 472798
Сотрудник 3084: Чернышев Тимофей Денисович; Логистический отдел; Заведующий фотолабораторией; 219467
Сотрудник 3085: Чернышева Анастасия Михайловна; Логистический отдел; Заведующий (начальник) отделом стандартизации; 355359
Сотрудник 3086: Чистяков Михаил Андреевич; Логистический отдел; Кодификатор; 143130
Сотрудник 3087: Шапошников Тимофей Макарович; Логистический отдел; Профконсультант; 352433
Сотрудник 3088: Шапошников Тимур Артёмович; Логистический отдел; Психолог; 269098
Сотрудник 3089: Шевцов Сергей Денисович; Логистический отдел; Директор (начальник) учреждения (организации); 170273
Сотрудник 3090: Шубин Иван Владимирович; Логистический отдел; Начальник отдела (лаборатории, сектора) по защите информации; 386543
Сотрудник 3091: Щербакова Вера Матвеевна; Логистический отдел; Заведующий канцелярией; 369077
Сотрудник 3092: Яковлев Даниил Никитич; Логистический отдел; Начальник финансового отдела; 438493
Сотрудник 3093: Яковлев Сергей Григорьевич; Логистический отдел; Заведующий чертежно-копировальным бюро; 471531
Сотрудник 3094: Александрова София Лукинична; Маркетинговый отдел; Инженер по наладке и испытаниям; 480549
Сотрудник 3095: Андреев Иван Егорович; Маркетинговый отдел; Инженер по наладке и испытаниям; 190477
Сотрудник 3096: Андреев Лев Платонович; Маркетинговый отдел; Психолог; 455131
Сотрудник 3097: Андреева Валерия Никитична; Маркетинговый отдел; Заведующий общежитием; 454703
Сотрудник 3098: Антипова Анастасия Тимофеевна; Маркетинговый отдел; Нарядчик; 318413
Сотрудник 3099: Балашова Алиса Максимовна; Маркетинговый отдел; Главный энергетик; 391823
Сотрудник 3100: Баранова Милана Александровна; Маркетинговый отдел; Заведующий (начальник) научно - исследовательским отделом (отделением, лабораторией) института; 455887
Сотрудник 3101: Безрукова Яна Максимовна; Маркетинговый отдел; Архитектор; 280065
Сотрудник 3102: Белоусов Иван Матвеевич; Маркетинговый отдел; Главный металлург; 293703
Сотрудник 3103: Беляев Владимир Александрович; Маркетинговый отдел; Заместитель директора по управлению персоналом; 314397
Сотрудник 3104: Беляев Тимофей Максимович; Маркетинговый отдел; Инженер по инструменту; 142048
Сотрудник 3105: Белякова Елизавета Максимовна; Маркетинговый отдел; Начальник планово - экономического отдела; 420555
Сотрудник 3106: Белякова Злата Степановна; Маркетинговый отдел; Экономист по материально-техническому снабжению; 455968
Сотрудник 3107: Беспалова Анастасия Никитична; Маркетинговый отдел; Инженер-программист (программист); 259564
Сотрудник 3108: Бессонова Алиса Тимофеевна; Маркетинговый отдел; Техник по защите информации; 147034
Сотрудник 3109: Бирюкова Алёна Денисовна; Маркетинговый отдел; Начальник инструментального отдела; 265145
Сотрудник 3110: Богомолова София Тимуровна; Маркетинговый отдел; Инженер-проектировщик; 421212
Сотрудник 3111: Борисова Мария Сергеевна; Маркетинговый отдел; Заведующий бюро пропусков; 288864
Сотрудник 3112: Бочарова Екатерина Павловна; Маркетинговый отдел; Начальник хозяйственного отдела; 215165
Сотрудник 3113: Булатов Алексей Маркович; Маркетинговый отдел; Оператор диспетчерской службы; 302386
Сотрудник 3114: Булатов Алексей Маркович; Маркетинговый отдел; Инженер по нормированию труда; 436506
Сотрудник 3115: Быков Андрей Ильич; Маркетинговый отдел; Техник-проектировщик; 436094
Сотрудник 3116: Быкова Юлия Макаровна; Маркетинговый отдел; Начальник гаража; 472187
Сотрудник 3117: Бычков Тимофей Ильич; Маркетинговый отдел; Начальник отдела сбыта; 123472
Сотрудник 3118: Вавилов Никита Маркович; Маркетинговый отдел; Делопроизводитель; 245163
Сотрудник 3119: Вавилов Юрий Михайлович; Маркетинговый отдел; Руководитель группы по инвентаризации строений и сооружений; 143925
Сотрудник 3120: Вавилов Юрий Михайлович; Маркетинговый отдел; Главный инженер проекта. Главный архитектор проекта; 468114
Сотрудник 3121: Васильев Артём Львович; Маркетинговый отдел; Переводчик; 246019
Сотрудник 3122: Васильев Артём Николаевич; Маркетинговый отдел; Техник; 110240
Сотрудник 3123: Васильев Даниил Маркович; Маркетинговый отдел; Специалист по оценке соответствия лифтов требованиям безопасности; 157494
Сотрудник 3124: Васильев Даниил Маркович; Маркетинговый отдел; Управляющий отделением (фермой, сельскохозяйственным участком); 455260
Сотрудник 3125: Васильев Никита Всеволодович; Маркетинговый отдел; Документовед; 148923
Сотрудник 3126: Васильев Фёдор Александрович; Маркетинговый отдел; Социолог; 206498
Сотрудник 3127: Васильева Алиса Тимофеевна; Маркетинговый отдел; Инженер-энергетик (энергетик); 125473
Сотрудник 3128: Васильева Арина Петровна; Маркетинговый отдел; Экономист; 241211
Сотрудник 3129: Васильева Полина Ярославовна; Маркетинговый отдел; Техник вычислительного (информационно-вычислительного) центра; 205848
Сотрудник 3130: Вдовина Вера Максимовна; Маркетинговый отдел; Переводчик; 287676
Сотрудник 3131: Винокуров Иван Васильевич; Маркетинговый отдел; Главный специалист по защите информации; 497656
Сотрудник 3132: Волков Алексей Арсеньевич; Маркетинговый отдел; Агент по закупкам; 417127
Сотрудник 3133: Волков Гордей Иванович; Маркетинговый отдел; Менеджер по персоналу; 485015
Сотрудник 3134: Воробьева Арина Михайловна; Маркетинговый отдел; Инструктор-дактилолог; 177042
Сотрудник 3135: Воробьева Валерия Георгиевна; Маркетинговый отдел; Делопроизводитель; 416446
Сотрудник 3136: Воробьева Виктория Григорьевна; Маркетинговый отдел; Главный энергетик; 290951
Сотрудник 3137: Воробьева Милана Игоревна; Маркетинговый отдел; Ведущий экономист; 194793
Сотрудник 3138: Воробьева София Матвеевна; Маркетинговый отдел; Брокер; 114532
Сотрудник 3139: Воронин Фёдор Павлович; Маркетинговый отдел; Руководитель группы по инвентаризации строений и сооружений; 453639
Сотрудник 3140: Воронина Екатерина Матвеевна; Маркетинговый отдел; Редактор; 179845
Сотрудник 3141: Воронов Адам Кириллович; Маркетинговый отдел; Менеджер по персоналу; 326700
Сотрудник 3142: Гаврилов Лев Фёдорович; Маркетинговый отдел; Специалист по маркетингу; 312678
Сотрудник 3143: Гаврилова Анастасия Ивановна; Маркетинговый отдел; Инженер по автоматизации и механизации производственных процессов; 380353
Сотрудник 3144: Галкин Вячеслав Тимурович; Маркетинговый отдел; Главный бухгалтер; 167588
Сотрудник 3145: Галкин Вячеслав Тимурович; Маркетинговый отдел; Ведущий экономист; 206844
Сотрудник 3146: Галкин Вячеслав Тимурович; Маркетинговый отдел; Главный металлург; 295989
Сотрудник 3147: Глебов Платон Дмитриевич; Маркетинговый отдел; Брокер; 214357
Сотрудник 3148: Голованов Григорий Платонович; Маркетинговый отдел; Дилер; 434165
Сотрудник 3149: Голубев Даниил Макарович; Маркетинговый отдел; Агент рекламный; 162971
Сотрудник 3150: Гончарова Анастасия Макаровна; Маркетинговый отдел; Переводчик; 450979
Сотрудник 3151: Горбачев Алексей Демьянович; Маркетинговый отдел; Экономист по планированию; 498786
Сотрудник 3152: Горюнова Мария Арсеньевна; Маркетинговый отдел; Начальник центральной заводской лаборатории; 121717
Сотрудник 3153: Грачева Анна Александровна; Маркетинговый отдел; Эксперт дорожного хозяйства; 175055
Сотрудник 3154: Григорьев Артемий Макарович; Маркетинговый отдел; Директор (начальник) вычислительного (информационно - вычислительного) центра; 176350
Сотрудник 3155: Григорьева Алиса Александровна; Маркетинговый отдел; Заместитель директора по связям с общественностью; 408369
Сотрудник 3156: Громов Даниил Матвеевич; Маркетинговый отдел; Психолог; 489346
Сотрудник 3157: Громова Злата Артёмовна; Маркетинговый отдел; Инспектор по контролю за исполнением поручений; 168080
Сотрудник 3158: Гуляев Дмитрий Константинович; Маркетинговый отдел; Кодификатор; 145514
Сотрудник 3159: Гуляев Кирилл Никитич; Маркетинговый отдел; Инженер по инструменту; 148556
Сотрудник 3160: Гусев Александр Андреевич; Маркетинговый отдел; Дежурный (по выдаче справок, залу, этажу гостиницы, комнате отдыха, общежитию и др.); 380350
Сотрудник 3161: Гусева Мария Михайловна; Маркетинговый отдел; Секретарь-стенографистка; 111339
Сотрудник 3162: Данилова Ксения Тимофеевна; Маркетинговый отдел; Начальник исследовательской лаборатории; 164831
Сотрудник 3163: Денисов Артём Никитич; Маркетинговый отдел; Переводчик; 300021
Сотрудник 3164: Денисова Дарья Ярославовна; Маркетинговый отдел; Начальник исследовательской лаборатории; 355878
Сотрудник 3165: Денисова Мария Николаевна; Маркетинговый отдел; Начальник отдела патентной и изобретательской работы; 271820
Сотрудник 3166: Дмитриев Максим Владиславович; Маркетинговый отдел; Заведующий конструкторским отделом; 325520
Сотрудник 3167: Дмитриев Максим Владиславович; Маркетинговый отдел; Экономист вычислительного (информационно - вычислительного) центра; 414529
Сотрудник 3168: Добрынин Матвей Александрович; Маркетинговый отдел; Экономист по материально-техническому снабжению; 113292
Сотрудник 3169: Добрынин Матвей Александрович; Маркетинговый отдел; Экспедитор; 460972
Сотрудник 3170: Егоров Марк Миронович; Маркетинговый отдел; Техник вычислительного (информационно-вычислительного) центра; 379576
Сотрудник 3171: Егоров Матвей Матвеевич; Маркетинговый отдел; Бухгалтер-ревизор; 449655
Сотрудник 3172: Егорова Екатерина Максимовна; Маркетинговый отдел; Инженер по научно-технической информации; 169555
Сотрудник 3173: Егорова Екатерина Максимовна; Маркетинговый отдел; Главный технолог; 190761
Сотрудник 3174: Егорова Екатерина Максимовна; Маркетинговый отдел; Начальник отдела капитального строительства; 207045
Сотрудник 3175: Ефремов Владимир Матвеевич; Маркетинговый отдел; Администратор; 243980
Сотрудник 3176: Ефремова Ксения Егоровна; Маркетинговый отдел; Начальник нормативно-исследовательской лаборатории по труду; 344300
Сотрудник 3177: Ефремова Ксения Егоровна; Маркетинговый отдел; Художественный редактор; 499012
