Сотрудник 1: Александрова София Лукинична; IT-отдел; Инженер по автоматизированным системам управления производством; 157276
Сотрудник 842: Моисеева Ева Артёмовна; Научно-исследовательский отдел; Заместитель директора (начальника) учреждения (организации) по научной работе. Главный инженер учреждения (организации); 193049
Сотрудник 843: Молчанов Михаил Робертович; Научно-исследовательский отдел; Директор (генеральный директор, управляющий) предприятия; 275614
Сотрудник 844: Морозов Кирилл Максимович; Научно-исследовательский отдел; Инженер по стандартизации; 200409
Сотрудник 845: Овсянникова Анастасия Михайловна; Научно-исследовательский отдел; Начальник отдела информации; 388180
Сотрудник 846: Панин Станислав Саввич; Научно-исследовательский отдел; Кассир; 204714
Сотрудник 847: Панфилов Роберт Даниилович; Научно-исследовательский отдел; Начальник отдела социального развития; 434082
Сотрудник 848: Поляков Алексей Львович; Научно-исследовательский отдел; Ведущий экономист; 293283
Сотрудник 849: Попова Валерия Владимировна; Научно-исследовательский отдел; Младший научный сотрудник; 346219
Сотрудник 850: Прокофьева Анна Романовна; Научно-исследовательский отдел; Директор (начальник) вычислительного (информационно - вычислительного) центра; 189505
Сотрудник 851: Прохорова Варвара Степановна; Научно-исследовательский отдел; Статистик; 488568
Сотрудник 852: Сальникова Анна Максимовна; Научно-исследовательский отдел; Инженер-программист (программист); 206405
Сотрудник 853: Скворцов Артём Иванович; Научно-исследовательский отдел; Техник по защите информации; 358262
Сотрудник 854: Соловьев Александр Андреевич; Научно-исследовательский отдел; Начальник производственного отдела; 363032
Сотрудник 855: Сомова Таисия Михайловна; Научно-исследовательский отдел; Инженер по подготовке производства; 448103
Сотрудник 856: Сычев Фёдор Фёдорович; Научно-исследовательский отдел; Агент торговый; 112633
Сотрудник 857: Титов Марат Андреевич; Научно-исследовательский отдел; Начальник планово - экономического отдела; 299918
Сотрудник 858: Титов Марат Андреевич; Научно-исследовательский отдел; Экономист по материально-техническому снабжению; 490657
Сотрудник 859: Тихомиров Иван Тимофеевич; Научно-исследовательский отдел; Агент коммерческий; 321528
Сотрудник 860: Тихомиров Иван Тимофеевич; Научно-исследовательский отдел; Начальник отдела автоматизированной системы управления производством; 395602
Сотрудник 861: Филатова Екатерина Мироновна; Научно-исследовательский отдел; Заместитель директора (начальника) учреждения (организации) по научной работе. Главный инженер учреждения (организации); 231849
Сотрудник 862: Фомин Матвей Дмитриевич; Научно-исследовательский отдел; Начальник смены; 361385
Сотрудник 863: Чесноков Михаил Андреевич; Научно-исследовательский отдел; Заместитель директора (начальника) учреждения (организации) по научной работе. Главный инженер учреждения (организации); 468065
Сотрудник 864: Щербакова Кира Леоновна; Научно-исследовательский отдел; Художественный редактор; 110108
Сотрудник 865: Щукина Вероника Александровна; Научно-исследовательский отдел; Оценщик; 143975
Сотрудник 866: Алексеева Мия Львовна; Отдел event-менеджмента; Научный редактор; 281872
Сотрудник 867: Алешин Алексей Георгиевич; Отдел event-менеджмента; Секретарь незрячего специалиста; 482898
Сотрудник 868: Артемова Алиса Николаевна; Отдел event-менеджмента; Дежурный бюро пропусков; 385634
Сотрудник 869: Баранова Елизавета Дмитриевна; Отдел event-менеджмента; Техник-проектировщик; 333483
Сотрудник 870: Бочарова Екатерина Павловна; Отдел event-менеджмента; Начальник отдела по связям с общественностью; 496017
Сотрудник 871: Быкова Алиса Данииловна; Отдел event-менеджмента; Бухгалтер; 405335
Сотрудник 872: Васильев Кирилл Вадимович; Отдел event-менеджмента; Агент рекламный; 109040
Сотрудник 873: Васильев Фёдор Александрович; Отдел event-менеджмента; Заместитель директора по капитальному строительству; 195485
Сотрудник 874: Васильев Фёдор Александрович; Отдел event-менеджмента; Заведующий фотолабораторией; 355630
Сотрудник 875: Власов Виктор Иванович; Отдел event-менеджмента; Начальник инструментального отдела; 223218
Сотрудник 876: Волков Алексей Арсеньевич; Отдел event-менеджмента; Психолог; 118220
Сотрудник 877: Волков Владимир Даниилович; Отдел event-менеджмента; Инженер по автоматизированным системам управления производством; 118417
Сотрудник 878: Воробьева Арина Михайловна; Отдел event-менеджмента; Инженер по подготовке производства; 395605
Сотрудник 879: Воробьева Валерия Георгиевна; Отдел event-менеджмента; Агент страховой; 326757
Сотрудник 880: Воронина Екатерина Матвеевна; Отдел event-менеджмента; Инспектор фонда; 275596
Сотрудник 881: Воронцов Георгий Андреевич; Отдел event-менеджмента; Директор котельной; 217358
Сотрудник 882: Грачев Марк Григорьевич; Отдел event-менеджмента; Машинистка; 217409
Сотрудник 883: Грибова Ксения Егоровна; Отдел event-менеджмента; Калькулятор; 196019
Сотрудник 884: Гусева Мария Михайловна; Отдел event-менеджмента; Ученый секретарь; 163526
Сотрудник 885: Дементьева Мария Мирославовна; Отдел event-менеджмента; Инженер по автоматизации и механизации производственных процессов; 109393
Сотрудник 886: Демидов Кирилл Маркович; Отдел event-менеджмента; Архитектор; 493728
Сотрудник 887: Евдокимов Никита Дмитриевич; Отдел event-менеджмента; Техник-технолог; 471656
Сотрудник 888: Ефремова Ксения Егоровна; Отдел event-менеджмента; Инженер по надзору за строительством; 250162
Сотрудник 889: Завьялова Ангелина Данииловна; Отдел event-менеджмента; Переводчик; 228338
Сотрудник 890: Зимина Анастасия Данииловна; Отдел event-менеджмента; Начальник отдела патентной и изобретательской работы; 372496
Сотрудник 891: Зубков Максим Владиславович; Отдел event-менеджмента; Инженер по ремонту; 229059
Сотрудник 892: Кожевников Иван Тимофеевич; Отдел event-менеджмента; Руководитель подразделения; 407047
Сотрудник 893: Козлов Вадим Михайлович; Отдел event-менеджмента; Заведующий научно-технической библиотекой; 491236
Сотрудник 894: Козлова Анастасия Константиновна; Отдел event-менеджмента; Экономист вычислительного (информационно - вычислительного) центра; 241904
Сотрудник 895: Кондратьева Мирослава Максимовна; Отдел event-менеджмента; Табельщик; 216855
Сотрудник 896: Коновалова Ева Артемьевна; Отдел event-менеджмента; Менеджер; 429021
Сотрудник 897: Короткова Мария Гордеевна; Отдел event-менеджмента; Начальник юридического отдела; 212490
Сотрудник 898: Кузнецов Михаил Андреевич; Отдел event-менеджмента; Учетчик; 105902
Сотрудник 899: Кузнецова Татьяна Артемьевна; Отдел event-менеджмента; Заведующий экспедицией; 396356
Сотрудник 900: Кузьмин Ярослав Константинович; Отдел event-менеджмента; Инспектор по кадрам; 473398
Сотрудник 901: Лаптев Платон Маркович; Отдел event-менеджмента; Начальник отдела охраны окружающей среды; 341791
Сотрудник 902: Лебедев Андрей Юрьевич; Отдел event-менеджмента; Математик; 385376
Сотрудник 903: Макеева Ева Данииловна; Отдел event-менеджмента; Оператор диспетчерской движения и погрузочно-разгрузочных работ; 290879
Сотрудник 904: Маркелова Дарья Дмитриевна; Отдел event-менеджмента; Экспедитор; 226243
Сотрудник 905: Матвеева Анастасия Захаровна; Отдел event-менеджмента; Начальник исследовательской лаборатории; 278368
Сотрудник 906: Медведева Анастасия Максимовна; Отдел event-менеджмента; Главный технолог; 207803
Сотрудник 907: Митрофанов Артём Анатольевич; Отдел event-менеджмента; Инспектор фонда; 234906
Сотрудник 908: Михайлова Любовь Алексеевна; Отдел event-менеджмента; Специалист по связям с инвесторами; 454886
Сотрудник 909: Наумова София Демидовна; Отдел event-менеджмента; Начальник лаборатории (бюро) по организации труда и управления производством; 360841
Сотрудник 910: Никифоров Семён Александрович; Отдел event-менеджмента; Начальник планово - экономического отдела; 326371
Сотрудник 911: Никулина Ксения Владимировна; Отдел event-менеджмента; Главный научный сотрудник; 322062
Сотрудник 912: Полякова Диана Сергеевна; Отдел event-менеджмента; Инженер; 139834
Сотрудник 913: Семина София Алексеевна; Отдел event-менеджмента; Заведующий производством (шеф-повар); 257389
Сотрудник 914: Сергеева Анастасия Максимовна; Отдел event-менеджмента; Аналитик; 442989
Сотрудник 915: Соколов Захар Иванович; Отдел event-менеджмента; Кассир; 400021
Сотрудник 916: Степанов Георгий Даниилович; Отдел event-менеджмента; Биржевой маклер; 218236
Сотрудник 917: Суслова Нина Сергеевна; Отдел event-менеджмента; Заведующий научно-технической библиотекой; 395692
Сотрудник 918: Суханов Виктор Андреевич; Отдел event-менеджмента; Инженер по надзору за строительством; 345301
Сотрудник 919: Тихонова Ева Владимировна; Отдел event-менеджмента; Заведующий техническим архивом; 435773
Сотрудник 920: Федоров Даниил Михайлович; Отдел event-менеджмента; Профконсультант; 230702
Сотрудник 921: Федорова Вера Дмитриевна; Отдел event-менеджмента; Экономист вычислительного (информационно - вычислительного) центра; 350861
Сотрудник 922: Фокина Злата Серафимовна; Отдел event-менеджмента; Художник; 310620
Сотрудник 923: Чернова Василиса Владимировна; Отдел event-менеджмента; Начальник технического отдела; 441506
Сотрудник 924: Андреев Лев Платонович; Отдел автоматизации; Оператор диспетчерской движения и погрузочно-разгрузочных работ; 443602
Сотрудник 925: Андрианов Александр Романович; Отдел автоматизации; Брокер; 211142
Сотрудник 926: Баженова Алиса Сергеевна; Отдел автоматизации; Техник-технолог; 446632
Сотрудник 927: Баженова Алиса Сергеевна; Отдел автоматизации; Руководитель группы по инвентаризации строений и сооружений; 483764
Сотрудник 928: Булатова Анна Михайловна; Отдел автоматизации; Экономист по труду; 465241
Сотрудник 929: Булгаков Лев Михайлович; Отдел автоматизации; Инженер; 294920
Сотрудник 930: Васильев Николай Матвеевич; Отдел автоматизации; Заведующий (начальник) отделом кадров; 467248
Сотрудник 931: Васильева Анна Андреевна; Отдел автоматизации; Инженер по метрологии; 156448
Сотрудник 932: Васильева София Михайловна; Отдел автоматизации; Начальник отдела патентной и изобретательской работы; 284774
Сотрудник 933: Вишневский Алексей Евгеньевич; Отдел автоматизации; (начальник) научноисследовательским сектором (лабораторией), входящим в состав научно - исследовательского отдела (отделения, лаборатории) института; 450460
Сотрудник 934: Волкова Полина Максимовна; Отдел автоматизации; Начальник автоколонны; 447697
Сотрудник 935: Гаврилова Анастасия Ивановна; Отдел автоматизации; Профконсультант; 458205
Сотрудник 936: Глебов Платон Дмитриевич; Отдел автоматизации; Заведующий отделом (бюро) оформления проектных материалов; 372765
Сотрудник 937: Горюнова Екатерина Никитична; Отдел автоматизации; Специалист по промышленной безопасности подъемных сооружений; 409702
Сотрудник 938: Губанова Арина Вадимовна; Отдел автоматизации; Заведующий (начальник) отделом научно-технической информации; 276129
Сотрудник 939: Давыдов Артём Александрович; Отдел автоматизации; Чертежник-конструктор; 149239
Сотрудник 940: Давыдов Илья Константинович; Отдел автоматизации; Инкассатор; 276870
Сотрудник 941: Денисов Артём Никитич; Отдел автоматизации; Агент торговый; 182879
Сотрудник 942: Денисова Елизавета Романовна; Отдел автоматизации; Руководитель группы по инвентаризации строений и сооружений; 478892
Сотрудник 943: Дмитриева Злата Артемьевна; Отдел автоматизации; Инспектор по контролю за исполнением поручений; 411944
Сотрудник 944: Дубровин Дмитрий Степанович; Отдел автоматизации; Инженер; 262388
Сотрудник 945: Жуков Дмитрий Ильич; Отдел автоматизации; Финансовый директор (заместитель директора по финансам); 380758
Сотрудник 946: Жукова Валерия Игоревна; Отдел автоматизации; Машинистка; 244628
Сотрудник 947: Журавлев Пётр Егорович; Отдел автоматизации; Крупье; 218065
Сотрудник 948: Иванов Владимир Глебович; Отдел автоматизации; Заведующий техническим архивом; 367061
Сотрудник 949: Иванова Арина Никитична; Отдел автоматизации; Научный редактор; 171086
Сотрудник 950: Ильина София Максимовна; Отдел автоматизации; Инженер по охране труда; 186181
Сотрудник 951: Исаев Павел Русланович; Отдел автоматизации; Директор типографии; 146752
Сотрудник 952: Кириллова Мария Тихоновна; Отдел автоматизации; Главный сварщик; 149990
Сотрудник 953: Козлова Алиса Марковна; Отдел автоматизации; Социолог; 468863
Сотрудник 954: Кондратьев Иван Егорович; Отдел автоматизации; Заместитель директора (начальника) учреждения (организации) по научной работе. Главный инженер учреждения (организации); 375729
Сотрудник 955: Кочетова Евгения Константиновна; Отдел автоматизации; Экономист; 465419
Сотрудник 956: Кузнецов Алексей Егорович; Отдел автоматизации; Экономист по бухгалтерскому учету и анализу хозяйственной деятельности; 391596
Сотрудник 957: Кузнецов Сергей Ильич; Отдел автоматизации; Диспетчер; 372336
Сотрудник 958: Кузнецов Станислав Павлович; Отдел автоматизации; Секретарь - машинистка; 107374
Сотрудник 959: Лаврентьева Милана Андреевна; Отдел автоматизации; Инженер; 337961
Сотрудник 960: Макарова София Романовна; Отдел автоматизации; Бухгалтер-ревизор; 437630
Сотрудник 961: Маркелова Дарья Дмитриевна; Отдел автоматизации; Специалист по защите информации; 252444
Сотрудник 962: Маркова Виктория Ивановна; Отдел автоматизации; Лаборант; 374028
Сотрудник 963: Моисеева Ева Артёмовна; Отдел автоматизации; Начальник отдела кадров; 404767
Сотрудник 964: Морозова Александра Мирославовна; Отдел автоматизации; Художник; 185618
Сотрудник 965: Морозова Александра Мирославовна; Отдел автоматизации; Переводчик-дактилолог; 281020
Сотрудник 966: Овсянникова Анастасия Михайловна; Отдел автоматизации; (начальник) научноисследовательским сектором (лабораторией), входящим в состав научно - исследовательского отдела (отделения, лаборатории) института; 374035
Сотрудник 967: Панфилов Роберт Даниилович; Отдел автоматизации; Начальник лаборатории (бюро) по организации труда и управления производством; 309772
Сотрудник 968: Попова Валерия Владимировна; Отдел автоматизации; Товаровед; 495701
Сотрудник 969: Романов Даниил Андреевич; Отдел автоматизации; Инженер-лаборант; 353311
Сотрудник 970: Рыбаков Артемий Матвеевич; Отдел автоматизации; Редактор; 200122
Сотрудник 971: Семенов Даниил Даниилович; Отдел автоматизации; Главный инженер проекта. Главный архитектор проекта; 199106
Сотрудник 972: Соколова Ева Максимовна; Отдел автоматизации; Главный конструктор проекта; 114115
Сотрудник 973: Старостин Гордей Александрович; Отдел автоматизации; Инженер по подготовке производства; 222321
Сотрудник 974: Степанов Тимофей Дмитриевич; Отдел автоматизации; Экономист по планированию; 455375
Сотрудник 975: Тихомиров Иван Львович; Отдел автоматизации; Копировщик; 144624
Сотрудник 976: Трифонова Ольга Викторовна; Отдел автоматизации; Главный ландшафтный архитектор проекта; 166238
Сотрудник 977: Юдин Ярослав Александрович; Отдел автоматизации; Комендант; 360096
Сотрудник 978: Яковлева Вероника Артёмовна; Отдел автоматизации; Инженер по комплектации оборудования; 327393
Сотрудник 979: Абрамов Захар Константинович; Отдел безопасности; Аналитик; 285453
Сотрудник 980: Агеева Анастасия Семёновна; Отдел безопасности; Заведующий фотолабораторией; 232086
Сотрудник 981: Антипова Анастасия Тимофеевна; Отдел безопасности; Заведующий бюро пропусков; 134141
Сотрудник 982: Баранова Елизавета Дмитриевна; Отдел безопасности; Заведующий фотолабораторией; 373483
Сотрудник 983: Белова Анастасия Вадимовна; Отдел безопасности; Начальник (руководитель) бригады (группы); 335590
Сотрудник 984: Белякова Злата Степановна; Отдел безопасности; Начальник смены; 281630
Сотрудник 985: Бирюков Григорий Кириллович; Отдел безопасности; Экономист; 186292
Сотрудник 986: Борисов Александр Елисеевич; Отдел безопасности; Шеф-инженер; 433073
Сотрудник 987: Борисова Мария Сергеевна; Отдел безопасности; Начальник отдела охраны труда; 357408
Сотрудник 988: Булатова Анна Михайловна; Отдел безопасности; Финансовый директор (заместитель директора по финансам); 400880
Сотрудник 989: Вешняков Глеб Семёнович; Отдел безопасности; Техник по метрологии; 111341
Сотрудник 990: Власова Полина Данииловна; Отдел безопасности; Заведующий конструкторским отделом; 363264
Сотрудник 991: Волков Артур Даниилович; Отдел безопасности; Экономист; 484137
Сотрудник 992: Воробьев Илья Александрович; Отдел безопасности; Оценщик; 370014
Сотрудник 993: Воробьева Арина Михайловна; Отдел безопасности; Инженер по инвентаризации строений и сооружений; 270928
Сотрудник 994: Воронина Александра Никитична; Отдел безопасности; Начальник отдела сбыта; 188067
Сотрудник 995: Гаврилова Анастасия Ивановна; Отдел безопасности; Главный специалист по защите информации; 490323
Сотрудник 996: Ефремов Владимир Матвеевич; Отдел безопасности; Крупье; 471924
Сотрудник 997: Зыков Григорий Тимурович; Отдел безопасности; Директор (начальник) учреждения (организации); 367154
Сотрудник 998: Зыкова Милена Матвеевна; Отдел безопасности; Инженер-конструктор (конструктор); 271545
Сотрудник 999: Ильина Татьяна Кирилловна; Отдел безопасности; Ассистент инспектора фонда; 466450
Сотрудник 1000: Карпова София Андреевна; Отдел безопасности; Начальник инструментального отдела; 272528
Сотрудник 1001: Кондратьева Диана Викторовна; Отдел безопасности; Главный метролог; 207415
Сотрудник 1002: Котова Ирина Марковна; Отдел безопасности; Заведующий столовой; 315904
Сотрудник 1003: Котова Ирина Марковна; Отдел безопасности; Секретарь - машинистка; 443231
Сотрудник 1004: Кудряшова Алиса Арсеньевна; Отдел безопасности; Товаровед; 498047
Сотрудник 1005: Кузнецова Алиса Артёмовна; Отдел безопасности; Техник по метрологии; 291010
Сотрудник 1006: Куликова Варвара Николаевна; Отдел безопасности; Нарядчик; 245382
Сотрудник 1007: Лебедев Максим Ярославович; Отдел безопасности; Оператор диспетчерской службы; 415103
Сотрудник 1008: Лебедев Степан Матвеевич; Отдел безопасности; Главный механик; 363890
Сотрудник 1009: Левина Анастасия Владиславовна; Отдел безопасности; Экономист по труду; 338389
Сотрудник 1010: Лукьянов Владимир Миронович; Отдел безопасности; Заведующий общежитием; 386705
Сотрудник 1011: Лукьянов Владимир Миронович; Отдел безопасности; Методист по физической культуре; 388399
Сотрудник 1012: Мальцева Арина Данииловна; Отдел безопасности; Хронометражист; 284314
Сотрудник 1013: Моисеев Тимофей Маркович; Отдел безопасности; Начальник отдела маркетинга; 336694
Сотрудник 1014: Морозов Лев Фёдорович; Отдел безопасности; Инженер по организации труда; 284849
Сотрудник 1015: Нефедова Анастасия Ивановна; Отдел безопасности; Техник по наладке и испытаниям; 386670
Сотрудник 1016: Никитина Мирослава Михайловна; Отдел безопасности; Инженер по подготовке кадров; 407480
Сотрудник 1017: Новикова Варвара Максимовна; Отдел безопасности; Художник-конструктор (дизайнер); 224132
Сотрудник 1018: Орлова Анастасия Никитична; Отдел безопасности; Техник по инвентаризации строений и сооружений; 155783
Сотрудник 1019: Постникова Ева Фёдоровна; Отдел безопасности; Инженер по наладке и испытаниям; 148888
Сотрудник 1020: Рябов Матвей Романович; Отдел безопасности; Инженер по метрологии; 170359
Сотрудник 1021: Савельев Павел Георгиевич; Отдел безопасности; Психолог; 338284
Сотрудник 1022: Савельева Анна Евгеньевна; Отдел безопасности; Начальник отдела капитального строительства; 125476
Сотрудник 1023: Семенова София Ильинична; Отдел безопасности; Главный ландшафтный архитектор проекта; 390004
Сотрудник 1024: Симонов Григорий Георгиевич; Отдел безопасности; Социолог; 129222
Сотрудник 1025: Синицын Роман Борисович; Отдел безопасности; Главный инженер проекта. Главный архитектор проекта; 213628
Сотрудник 1026: Смирнов Леонид Романович; Отдел безопасности; Художественный редактор; 369925
Сотрудник 1027: Соболев Лука Сергеевич; Отдел безопасности; Оператор диспетчерской службы; 483469
Сотрудник 1028: Соловьев Александр Андреевич; Отдел безопасности; Начальник отдела информации; 384377
Сотрудник 1029: Соловьева Владислава Ивановна; Отдел безопасности; Заведующий складом; 421034
Сотрудник 1030: Сомов Борис Демидович; Отдел безопасности; Хронометражист; 206902
Сотрудник 1031: Сотников Артём Иванович; Отдел безопасности; Начальник отдела автоматизации и механизации производственных процессов; 125943
Сотрудник 1032: Степанова Арина Александровна; Отдел безопасности; Заведующий (начальник) отделом научно-технической информации; 468244
Сотрудник 1033: Субботин Артём Дмитриевич; Отдел безопасности; Психолог; 351488
Сотрудник 1034: Субботин Артём Дмитриевич; Отдел безопасности; Главный редактор; 436406
Сотрудник 1035: Щербакова Кира Леоновна; Отдел безопасности; Начальник отдела охраны труда; 347559
Сотрудник 1036: Александрова Алина Лукинична; Отдел внутреннего контроля; Диспетчер; 292341
Сотрудник 1037: Андреев Платон Андреевич; Отдел внутреннего контроля; Экономист по сбыту; 392578
Сотрудник 1038: Анисимов Арсений Дмитриевич; Отдел внутреннего контроля; Начальник цеха (участка); 179914
Сотрудник 1039: Антипов Владислав Кириллович; Отдел внутреннего контроля; Начальник производственной лаборатории (по контролю производства); 428163
Сотрудник 1040: Артамонов Даниил Иванович; Отдел внутреннего контроля; Экономист; 407628
Сотрудник 1041: Белов Пётр Алексеевич; Отдел внутреннего контроля; Заведующий столовой; 458857
Сотрудник 1042: Богданов Владимир Тимофеевич; Отдел внутреннего контроля; Заместитель директора по коммерческим вопросам; 156679
Сотрудник 1043: Винокуров Иван Егорович; Отдел внутреннего контроля; Начальник гаража; 342741
Сотрудник 1044: Горячев Николай Даниилович; Отдел внутреннего контроля; Стенографистка; 404826
Сотрудник 1045: Денисова Дарья Ярославовна; Отдел внутреннего контроля; Главный технолог; 155668
Сотрудник 1046: Добрынин Матвей Александрович; Отдел внутреннего контроля; Мастер участка; 476157
Сотрудник 1047: Жданов Артём Романович; Отдел внутреннего контроля; Инженер по наладке и испытаниям; 450981
Сотрудник 1048: Жуков Владимир Максимович; Отдел внутреннего контроля; Редактор; 344970
Сотрудник 1049: Жуков Степан Максимович; Отдел внутреннего контроля; Младший редактор; 174258
Сотрудник 1050: Золотарев Александр Дмитриевич; Отдел внутреннего контроля; Калькулятор; 197909
Сотрудник 1051: Иванов Макар Вячеславович; Отдел внутреннего контроля; Инженер по подготовке производства; 492748
Сотрудник 1052: Исаев Никита Платонович; Отдел внутреннего контроля; Администратор; 190003
Сотрудник 1053: Исаев Павел Русланович; Отдел внутреннего контроля; Главный бухгалтер; 342429
Сотрудник 1054: Калинина Елизавета Робертовна; Отдел внутреннего контроля; Кодификатор; 271183
Сотрудник 1055: Колесникова Екатерина Саввична; Отдел внутреннего контроля; Главный технолог; 405509
Сотрудник 1056: Колесова София Александровна; Отдел внутреннего контроля; Таксировщик; 249629
Сотрудник 1057: Королев Макар Матвеевич; Отдел внутреннего контроля; Начальник цеха (участка); 466803
Сотрудник 1058: Корольков Лев Максимович; Отдел внутреннего контроля; Инженер по нормированию труда; 249827
Сотрудник 1059: Короткова Александра Тимофеевна; Отдел внутреннего контроля; Администратор; 449076
Сотрудник 1060: Корчагин Леонид Кириллович; Отдел внутреннего контроля; Бухгалтер-ревизор; 436164
Сотрудник 1061: Лебедев Андрей Юрьевич; Отдел внутреннего контроля; Директор по связям с инвесторами; 283598
Сотрудник 1062: Лебедев Степан Матвеевич; Отдел внутреннего контроля; Заместитель директора по управлению персоналом; 190040
Сотрудник 1063: Литвинов Савелий Артурович; Отдел внутреннего контроля; Заведующий (начальник) научно - исследовательским отделом (отделением, лабораторией) института; 296746
Сотрудник 1064: Лосев Иван Михайлович; Отдел внутреннего контроля; Брокер; 417940
Сотрудник 1065: Лукин Дмитрий Артёмович; Отдел внутреннего контроля; Секретарь - машинистка; 201538
Сотрудник 1066: Малышев Захар Иванович; Отдел внутреннего контроля; Калькулятор; 386164
Сотрудник 1067: Маслов Иван Михайлович; Отдел внутреннего контроля; Начальник (руководитель) бригады (группы); 498071
Сотрудник 1068: Нестерова Полина Марковна; Отдел внутреннего контроля; Специалист по промышленной безопасности подъемных сооружений; 205206
Сотрудник 1069: Николаев Александр Даниилович; Отдел внутреннего контроля; Стенографистка; 279913
Сотрудник 1070: Попова Светлана Александровна; Отдел внутреннего контроля; Заведующий фотолабораторией; 149286
Сотрудник 1071: Прохорова Ева Родионовна; Отдел внутреннего контроля; Машинистка; 307354
Сотрудник 1072: Родионова София Владимировна; Отдел внутреннего контроля; Секретарь незрячего специалиста; 225304
Сотрудник 1073: Рыжов Егор Владимирович; Отдел внутреннего контроля; Переводчик синхронный; 339673
Сотрудник 1074: Семенова София Ильинична; Отдел внутреннего контроля; Бухгалтер-ревизор; 423365
Сотрудник 1075: Серов Иван Григорьевич; Отдел внутреннего контроля; Диспетчер; 496994
Сотрудник 1076: Смирнова Полина Егоровна; Отдел внутреннего контроля; Агент торговый; 245605
Сотрудник 1077: Сотников Артём Иванович; Отдел внутреннего контроля; Начальник гаража; 182273
Сотрудник 1078: Степанов Владислав Андреевич; Отдел внутреннего контроля; Начальник отдела подготовки кадров; 470874
Сотрудник 1079: Суслова Нина Сергеевна; Отдел внутреннего контроля; Главный технолог; 422918
Сотрудник 1080: Тимофеев Максим Егорович; Отдел внутреннего контроля; Заведующий бюро пропусков; 135514
Сотрудник 1081: Тимофеев Максим Егорович; Отдел внутреннего контроля; Заведующий отделом (бюро) оформления проектных материалов; 358022
Сотрудник 1082: Тимофеева Василиса Марковна; Отдел внутреннего контроля; Начальник ремонтного цеха; 273520
Сотрудник 1083: Шевцов Сергей Денисович; Отдел внутреннего контроля; Табельщик; 193429
Сотрудник 1084: Яковлева Вероника Артёмовна; Отдел внутреннего контроля; Эксперт по промышленной безопасности подъемных сооружений; 214079
Сотрудник 1085: Власов Степан Дмитриевич; Отдел госзакупок; Техник по защите информации; 158491
Сотрудник 1086: Волков Фёдор Серафимович; Отдел госзакупок; Начальник гаража; 274114
Сотрудник 1087: Воробьев Владислав Андреевич; Отдел госзакупок; Начальник отдела стандартизации; 151269
Сотрудник 1088: Воробьев Владислав Андреевич; Отдел госзакупок; Менеджер по рекламе; 356873
