Сотрудник 1: Аксенова Ульяна Дмитриевна; IT-отдел; Начальник отдела контроля качества; 260274
Сотрудник 1356: Нефедова Таисия Степановна; Отдел автоматизации; Секретарь - машинистка; 187446
Сотрудник 1357: Нефедова Таисия Степановна; Отдел автоматизации; Юрисконсульт; 442853
Сотрудник 1358: Никифоров Богдан Петрович; Отдел автоматизации; Эксперт по оценке соответствия лифтов требованиям безопасности; 327300
Сотрудник 1359: Никифоров Марк Степанович; Отдел автоматизации; Эксперт по промышленной безопасности подъемных сооружений; 219107
Сотрудник 1360: Овсянников Матвей Миронович; Отдел автоматизации; Техник по труду; 218567
Сотрудник 1361: Орлова Анастасия Ильинична; Отдел автоматизации; Выпускающий; 211253
Сотрудник 1362: Орлова Анастасия Никитична; Отдел автоматизации; Инженер-лаборант; 412628
Сотрудник 1363: Павлова Ева Антоновна; Отдел автоматизации; Главный конструктор проекта; 414090
Сотрудник 1364: Панкратов Дмитрий Кириллович; Отдел автоматизации; Инструктор-дактилолог; 309073
Сотрудник 1365: Парфенова Ксения Владимировна; Отдел автоматизации; Выпускающий; 497613
Сотрудник 1366: Полякова Варвара Елисеевна; Отдел автоматизации; Заведующий (начальник) отделом кадров; 149010
Сотрудник 1367: Пономарев Владислав Тимофеевич; Отдел автоматизации; Эксперт по промышленной безопасности подъемных сооружений; 430714
Сотрудник 1368: Пономарев Владислав Тимофеевич; Отдел автоматизации; Директор гостиницы; 479630
Сотрудник 1369: Попова Мария Константиновна; Отдел автоматизации; Директор (начальник) вычислительного (информационно - вычислительного) центра; 443533
Сотрудник 1370: Прокофьева Мария Андреевна; Отдел автоматизации; Специалист по автотехнической экспертизе (эксперт-автотехник); 244542
Сотрудник 1371: Прокофьева Мария Андреевна; Отдел автоматизации; Заведующий архивом; 334258
Сотрудник 1372: Рогов Роберт Миронович; Отдел автоматизации; Заведующий конструкторским отделом; 275882
Сотрудник 1373: Серова Мия Матвеевна; Отдел автоматизации; Инспектор по контролю за исполнением поручений; 372597
Сотрудник 1374: Серова Мия Матвеевна; Отдел автоматизации; Калькулятор; 467915
Сотрудник 1375: Скворцов Артём Иванович; Отдел автоматизации; Инженер-лаборант; 253203
Сотрудник 1376: Соколов Захар Иванович; Отдел автоматизации; Начальник отдела социального развития; 221539
Сотрудник 1377: Соколова Виктория Алексеевна; Отдел автоматизации; Эксперт; 369351
Сотрудник 1378: Сомова Таисия Михайловна; Отдел автоматизации; Администратор; 236844
Сотрудник 1379: Степанова Алиса Михайловна; Отдел автоматизации; Дежурный бюро пропусков; 373899
Сотрудник 1380: Терентьев Дмитрий Вячеславович; Отдел автоматизации; Экономист по сбыту; 105079
Сотрудник 1381: Титов Марат Андреевич; Отдел автоматизации; Главный специалист в основном отделе (архитектурнопланировочной мастерской); 139517
Сотрудник 1382: Трифонова Ольга Викторовна; Отдел автоматизации; Архивариус; 372534
Сотрудник 1383: Устинов Максим Григорьевич; Отдел автоматизации; Ведущий инженер; 426146
Сотрудник 1384: Федоров Максим Маркович; Отдел автоматизации; Заведующий жилым корпусом пансионата (гостиницы); 443424
Сотрудник 1385: Федосова Диана Максимовна; Отдел автоматизации; Главный бухгалтер; 189862
Сотрудник 1386: Фролов Илья Евгеньевич; Отдел автоматизации; Психолог; 202678
Сотрудник 1387: Черных Тимофей Сергеевич; Отдел автоматизации; Коммивояжер; 427102
Сотрудник 1388: Широков Даниил Александрович; Отдел автоматизации; Главный конструктор проекта; 278623
Сотрудник 1389: Абрамова Яна Михайловна; Отдел безопасности; Ведущий инженер; 112203
Сотрудник 1390: Акимова Ангелина Львовна; Отдел безопасности; Начальник отдела подготовки кадров; 328917
Сотрудник 1391: Андреев Даниил Кириллович; Отдел безопасности; Машинистка; 276112
Сотрудник 1392: Андрианов Александр Романович; Отдел безопасности; Хронометражист; 431922
Сотрудник 1393: Аникина Елизавета Артемьевна; Отдел безопасности; Учетчик; 267962
Сотрудник 1394: Антипов Владислав Кириллович; Отдел безопасности; Главный ландшафтный архитектор проекта; 203595
Сотрудник 1395: Афанасьев Тимур Алексеевич; Отдел безопасности; Художественный редактор; 322320
Сотрудник 1396: Бабушкина Ева Егоровна; Отдел безопасности; Агент рекламный; 148907
Сотрудник 1397: Быкова Алиса Данииловна; Отдел безопасности; Начальник смены; 151125
Сотрудник 1398: Быкова Юлия Макаровна; Отдел безопасности; Заведующий канцелярией; 475325
Сотрудник 1399: Васильев Даниил Маркович; Отдел безопасности; Менеджер по персоналу; 427030
Сотрудник 1400: Васильев Николай Матвеевич; Отдел безопасности; Инженер-конструктор (конструктор); 426596
Сотрудник 1401: Волков Владимир Даниилович; Отдел безопасности; Табельщик; 172996
Сотрудник 1402: Галкин Роберт Викторович; Отдел безопасности; Делопроизводитель; 197828
Сотрудник 1403: Голубев Даниил Макарович; Отдел безопасности; Механик; 324510
Сотрудник 1404: Горбачев Алексей Демьянович; Отдел безопасности; Инженер по научно-технической информации; 402052
Сотрудник 1405: Гордеева Алиса Данииловна; Отдел безопасности; Товаровед; 135761
Сотрудник 1406: Грачев Даниил Матвеевич; Отдел безопасности; Техник по защите информации; 395305
Сотрудник 1407: Грачев Даниил Матвеевич; Отдел безопасности; Секретарь - машинистка; 472142
Сотрудник 1408: Грачева Елизавета Михайловна; Отдел безопасности; Аудитор; 414684
Сотрудник 1409: Григорьева Анастасия Захаровна; Отдел безопасности; Оператор по диспетчерскому обслуживанию лифтов; 264582
Сотрудник 1410: Гришин Дмитрий Тимофеевич; Отдел безопасности; Специалист по защите информации; 469001
Сотрудник 1411: Гуляева Екатерина Артёмовна; Отдел безопасности; Техник по метрологии; 188578
Сотрудник 1412: Гусев Семён Владиславович; Отдел безопасности; Начальник центральной заводской лаборатории; 302098
Сотрудник 1413: Давыдов Артём Александрович; Отдел безопасности; Коммивояжер; 375947
Сотрудник 1414: Добрынин Матвей Александрович; Отдел безопасности; Физиолог; 232304
Сотрудник 1415: Ермаков Максим Дмитриевич; Отдел безопасности; Инженер по наладке и испытаниям; 251320
Сотрудник 1416: Ерофеев Кирилл Всеволодович; Отдел безопасности; Старший научный сотрудник; 467740
Сотрудник 1417: Ефремова Ксения Егоровна; Отдел безопасности; Экономист по труду; 198972
Сотрудник 1418: Захаров Артём Русланович; Отдел безопасности; Инженер по стандартизации; 129858
Сотрудник 1419: Иванов Артём Богданович; Отдел безопасности; Секретарь - машинистка; 378004
Сотрудник 1420: Иванов Владимир Глебович; Отдел безопасности; Заведующий фотолабораторией; 143174
Сотрудник 1421: Ильин Артём Даниилович; Отдел безопасности; Заведующий экспедицией; 236772
Сотрудник 1422: Ильин Серафим Леонидович; Отдел безопасности; Агент коммерческий; 212826
Сотрудник 1423: Ильина София Максимовна; Отдел безопасности; Заведующий конструкторским отделом; 428555
Сотрудник 1424: Казакова Виктория Андреевна; Отдел безопасности; Главный специалист в основном отделе (архитектурнопланировочной мастерской); 219373
Сотрудник 1425: Калачев Даниил Лукич; Отдел безопасности; Директор по связям с инвесторами; 430256
Сотрудник 1426: Ковалева Александра Савельевна; Отдел безопасности; Специалист по связям с инвесторами; 157042
Сотрудник 1427: Кожевников Иван Тимофеевич; Отдел безопасности; Консультант по налогам и сборам; 240599
Сотрудник 1428: Колесова Виктория Андреевна; Отдел безопасности; Переводчик; 312463
Сотрудник 1429: Коновалов Демид Савельевич; Отдел безопасности; Экономист; 380049
Сотрудник 1430: Кузнецов Алексей Егорович; Отдел безопасности; Агент торговый; 205417
Сотрудник 1431: Кузнецов Алексей Егорович; Отдел безопасности; Эксперт; 343556
Сотрудник 1432: Кузнецова Василиса Алексеевна; Отдел безопасности; Заместитель директора по управлению персоналом; 156510
Сотрудник 1433: Куликова Елизавета Кирилловна; Отдел безопасности; Секретарь - машинистка; 125161
Сотрудник 1434: Курочкин Даниил Александрович; Отдел безопасности; Копировщик; 361911
Сотрудник 1435: Лебедев Дмитрий Вячеславович; Отдел безопасности; Экономист по труду; 204111
Сотрудник 1436: Левина Маргарита Андреевна; Отдел безопасности; Главный специалист по защите информации; 491790
Сотрудник 1437: Леонов Савва Кириллович; Отдел безопасности; Табельщик; 161062
Сотрудник 1438: Литвинова Юлия Андреевна; Отдел безопасности; Начальник отдела по связям с общественностью; 177853
Сотрудник 1439: Лобанова Мария Руслановна; Отдел безопасности; Менеджер по рекламе; 386872
Сотрудник 1440: Лобанова Мария Руслановна; Отдел безопасности; Начальник отдела патентной и изобретательской работы; 387995
Сотрудник 1441: Макарова Анастасия Михайловна; Отдел безопасности; Заведующий канцелярией; 152012
Сотрудник 1442: Малышева Анастасия Максимовна; Отдел безопасности; Начальник (заведующий) мастерской; 467358
Сотрудник 1443: Мартынова Алёна Григорьевна; Отдел безопасности; Мастер контрольный (участка, цеха); 140862
Сотрудник 1444: Матвеева Анна Артёмовна; Отдел безопасности; Начальник отдела подготовки кадров; 226938
Сотрудник 1445: Матвеева Анна Артёмовна; Отдел безопасности; Специалист по маркетингу; 411021
Сотрудник 1446: Матвеева Валерия Максимовна; Отдел безопасности; Главный технолог; 244597
Сотрудник 1447: Минин Илья Маркович; Отдел безопасности; Начальник лаборатории (бюро) по организации труда и управления производством; 415990
Сотрудник 1448: Михайлов Артём Дмитриевич; Отдел безопасности; Инженер по автоматизированным системам управления производством; 374261
Сотрудник 1449: Морозов Лев Фёдорович; Отдел безопасности; Инспектор фонда; 462362
Сотрудник 1450: Назарова Арина Ивановна; Отдел безопасности; Специалист по связям с общественностью; 258443
Сотрудник 1451: Наумова София Демидовна; Отдел безопасности; Директор (генеральный директор, управляющий) предприятия; 251174
Сотрудник 1452: Нестерова Александра Артёмовна; Отдел безопасности; Менеджер по персоналу; 492133
Сотрудник 1453: Нестерова Варвара Александровна; Отдел безопасности; Техник-технолог; 307383
Сотрудник 1454: Осипова Вероника Михайловна; Отдел безопасности; Финансовый директор (заместитель директора по финансам); 230688
Сотрудник 1455: Петров Глеб Ярославович; Отдел безопасности; Инженер по надзору за строительством; 235683
Сотрудник 1456: Петров Даниил Александрович; Отдел безопасности; Инженер-технолог (технолог); 235383
Сотрудник 1457: Попова Мария Константиновна; Отдел безопасности; Документовед; 200729
Сотрудник 1458: Прохорова Александра Вадимовна; Отдел безопасности; Комендант; 252180
Сотрудник 1459: Родионова София Владимировна; Отдел безопасности; Агент рекламный; 492762
Сотрудник 1460: Рябов Кирилл Артёмович; Отдел безопасности; Коммивояжер; 452820
Сотрудник 1461: Савельева Анна Евгеньевна; Отдел безопасности; Начальник отдела сбыта; 333903
Сотрудник 1462: Сальникова Вера Владимировна; Отдел безопасности; Начальник отдела сбыта; 146897
Сотрудник 1463: Седов Тихон Матвеевич; Отдел безопасности; Заведующий экспедицией; 493035
Сотрудник 1464: Сергеева Виктория Данииловна; Отдел безопасности; Главный специалист по защите информации; 487013
Сотрудник 1465: Скворцов Артём Иванович; Отдел безопасности; Агент торговый; 156192
Сотрудник 1466: Соболев Лука Сергеевич; Отдел безопасности; Специалист по оценке соответствия лифтов требованиям безопасности; 380959
Сотрудник 1467: Степанова Алиса Михайловна; Отдел безопасности; Архивариус; 238443
Сотрудник 1468: Тихонова Ева Владимировна; Отдел безопасности; Дилер; 256388
Сотрудник 1469: Щербакова Вера Матвеевна; Отдел безопасности; Научный редактор; 414620
Сотрудник 1470: Щербакова Кира Леоновна; Отдел безопасности; Инженер по автоматизированным системам управления производством; 128538
Сотрудник 1471: Яковлев Тимур Александрович; Отдел безопасности; Заведующий фотолабораторией; 398874
Сотрудник 1472: Абрамов Захар Константинович; Отдел внутреннего контроля; Экономист по бухгалтерскому учету и анализу хозяйственной деятельности; 270072
Сотрудник 1473: Абрамов Захар Константинович; Отдел внутреннего контроля; Экспедитор по перевозке грузов; 350067
Сотрудник 1474: Александров Дмитрий Анатольевич; Отдел внутреннего контроля; Оператор диспетчерской службы; 177992
Сотрудник 1475: Александрова Алина Лукинична; Отдел внутреннего контроля; Заведующий отделом (бюро) оформления проектных материалов; 295648
Сотрудник 1476: Алешин Мирон Маркович; Отдел внутреннего контроля; Начальник гаража; 167559
Сотрудник 1477: Андреев Даниил Кириллович; Отдел внутреннего контроля; Инженер по организации управления производством; 487271
Сотрудник 1478: Анисимов Арсений Дмитриевич; Отдел внутреннего контроля; Инкассатор; 119090
Сотрудник 1479: Антипова Анастасия Тимофеевна; Отдел внутреннего контроля; Учетчик; 191303
Сотрудник 1480: Булатов Алексей Маркович; Отдел внутреннего контроля; Экономист; 402755
Сотрудник 1481: Васильев Даниил Артёмович; Отдел внутреннего контроля; Главный инженер; 296044
Сотрудник 1482: Виноградова Варвара Игоревна; Отдел внутреннего контроля; Аналитик; 314774
Сотрудник 1483: Власова Полина Данииловна; Отдел внутреннего контроля; Техник-конструктор; 462573
Сотрудник 1484: Воробьева Арина Михайловна; Отдел внутреннего контроля; Эксперт дорожного хозяйства; 359792
Сотрудник 1485: Воробьева Василиса Артёмовна; Отдел внутреннего контроля; Начальник производственной лаборатории (по контролю производства); 265808
Сотрудник 1486: Воробьева Милана Игоревна; Отдел внутреннего контроля; Оценщик; 283543
Сотрудник 1487: Головина Таисия Александровна; Отдел внутреннего контроля; Агент по снабжению; 344243
Сотрудник 1488: Гордеева Алиса Данииловна; Отдел внутреннего контроля; Начальник отдела патентной и изобретательской работы; 479785
Сотрудник 1489: Горячев Николай Даниилович; Отдел внутреннего контроля; Секретарь руководителя; 294768
Сотрудник 1490: Горячев Николай Даниилович; Отдел внутреннего контроля; Инженер по автоматизированным системам управления производством; 401153
Сотрудник 1491: Григорьева Ирина Владимировна; Отдел внутреннего контроля; Заведующая машинописным бюро; 407223
Сотрудник 1492: Гусев Марк Андреевич; Отдел внутреннего контроля; Нарядчик; 427550
Сотрудник 1493: Гусев Марк Андреевич; Отдел внутреннего контроля; Начальник (заведующий) мастерской; 491316
Сотрудник 1494: Давыдов Артём Александрович; Отдел внутреннего контроля; Начальник отдела комплектации оборудования; 339490
Сотрудник 1495: Денисова Елизавета Романовна; Отдел внутреннего контроля; Инженер по научно-технической информации; 287546
Сотрудник 1496: Денисова Мария Николаевна; Отдел внутреннего контроля; Директор гостиницы; 109010
Сотрудник 1497: Долгов Владислав Дмитриевич; Отдел внутреннего контроля; Экономист; 129494
Сотрудник 1498: Евдокимова Лидия Константиновна; Отдел внутреннего контроля; Начальник отдела комплектации оборудования; 493066
Сотрудник 1499: Ермакова Ева Степановна; Отдел внутреннего контроля; Экономист по бухгалтерскому учету и анализу хозяйственной деятельности; 162430
Сотрудник 1500: Ермилов Андрей Гордеевич; Отдел внутреннего контроля; Заведующий канцелярией; 286860
Сотрудник 1501: Иванов Матвей Маркович; Отдел внутреннего контроля; Психолог; 158446
Сотрудник 1502: Иванова Карина Николаевна; Отдел внутреннего контроля; Начальник нормативно-исследовательской лаборатории по труду; 310732
Сотрудник 1503: Иванова Ксения Филиповна; Отдел внутреннего контроля; Переводчик; 131137
Сотрудник 1504: Ковалев Михаил Михайлович; Отдел внутреннего контроля; Инженер по инструменту; 372171
Сотрудник 1505: Козлова Виктория Ильинична; Отдел внутреннего контроля; Заведующий складом; 233501
Сотрудник 1506: Кононова Таисия Никитична; Отдел внутреннего контроля; Техник вычислительного (информационно-вычислительного) центра; 228083
Сотрудник 1507: Короткова Василиса Ярославовна; Отдел внутреннего контроля; Экономист по договорной и претензионной работе; 128329
Сотрудник 1508: Котова Василиса Васильевна; Отдел внутреннего контроля; Начальник отдела автоматизированной системы управления производством; 478402
Сотрудник 1509: Кочетова Полина Дмитриевна; Отдел внутреннего контроля; Главный сварщик; 184674
Сотрудник 1510: Кудрявцев Тимофей Фёдорович; Отдел внутреннего контроля; Экономист; 429909
Сотрудник 1511: Кузнецов Даниил Артёмович; Отдел внутреннего контроля; Оператор диспетчерской службы; 330934
Сотрудник 1512: Куликова Елизавета Кирилловна; Отдел внутреннего контроля; Заведующая машинописным бюро; 474636
Сотрудник 1513: Лаврентьева Милана Андреевна; Отдел внутреннего контроля; Заведующий (начальник) отделом научно-технической информации; 354313
Сотрудник 1514: Лазарев Савелий Никитич; Отдел внутреннего контроля; Специалист по оценке соответствия лифтов требованиям безопасности; 302017
Сотрудник 1515: Лазарева Елизавета Александровна; Отдел внутреннего контроля; Инженер по стандартизации; 175774
Сотрудник 1516: Лебедева София Матвеевна; Отдел внутреннего контроля; Эксперт дорожного хозяйства; 106907
Сотрудник 1517: Львов Виктор Сергеевич; Отдел внутреннего контроля; Кодификатор; 409120
Сотрудник 1518: Максимов Павел Никитич; Отдел внутреннего контроля; Инженер по охране окружающей среды (эколог); 263786
Сотрудник 1519: Максимов Фёдор Маркович; Отдел внутреннего контроля; Начальник отдела социального развития; 190975
Сотрудник 1520: Максимова Мия Андреевна; Отдел внутреннего контроля; Младший редактор; 119943
Сотрудник 1521: Малышева Дарья Тимуровна; Отдел внутреннего контроля; Профконсультант; 345790
Сотрудник 1522: Маслов Даниил Ильич; Отдел внутреннего контроля; Ландшафтный архитектор; 370639
Сотрудник 1523: Миронов Михаил Даниилович; Отдел внутреннего контроля; Заведующий копировально-множительным бюро; 388954
Сотрудник 1524: Михайлов Артём Дмитриевич; Отдел внутреннего контроля; Экспедитор; 499299
Сотрудник 1525: Моисеев Тимофей Маркович; Отдел внутреннего контроля; Заведующий бюро пропусков; 382061
Сотрудник 1526: Мухин Михаил Михайлович; Отдел внутреннего контроля; Экономист по финансовой работе; 298449
Сотрудник 1527: Нестерова Варвара Александровна; Отдел внутреннего контроля; Художник; 316861
Сотрудник 1528: Панфилов Алексей Владимирович; Отдел внутреннего контроля; Дежурный бюро пропусков; 295245
Сотрудник 1529: Пастухова Мария Георгиевна; Отдел внутреннего контроля; Начальник смены; 410254
Сотрудник 1530: Петров Сергей Сергеевич; Отдел внутреннего контроля; Начальник отдела патентной и изобретательской работы; 190670
Сотрудник 1531: Петрова Алиса Никитична; Отдел внутреннего контроля; Брокер; 414373
Сотрудник 1532: Петрова Варвара Данииловна; Отдел внутреннего контроля; Начальник планово - экономического отдела; 217085
Сотрудник 1533: Романов Даниил Андреевич; Отдел внутреннего контроля; Главный метролог; 250006
Сотрудник 1534: Руднева София Кирилловна; Отдел внутреннего контроля; Экономист вычислительного (информационно - вычислительного) центра; 180207
Сотрудник 1535: Рябинин Илья Викторович; Отдел внутреннего контроля; Младший научный сотрудник; 285692
Сотрудник 1536: Савельев Владимир Максимович; Отдел внутреннего контроля; Инженер по нормированию труда; 101611
Сотрудник 1537: Самойлов Егор Макарович; Отдел внутреннего контроля; Экономист; 101678
Сотрудник 1538: Сергеев Тимофей Егорович; Отдел внутреннего контроля; Главный конструктор проекта; 304553
Сотрудник 1539: Сергеева Вероника Германовна; Отдел внутреннего контроля; Главный инженер; 464980
Сотрудник 1540: Сорокина Анастасия Тимофеевна; Отдел внутреннего контроля; Заведующий конструкторским отделом; 416859
Сотрудник 1541: Сотников Артём Иванович; Отдел внутреннего контроля; Инженер по комплектации оборудования; 391610
Сотрудник 1542: Степанов Тимофей Дмитриевич; Отдел внутреннего контроля; Менеджер по персоналу; 120387
Сотрудник 1543: Ульянов Александр Максимович; Отдел внутреннего контроля; Техник по стандартизации; 336791
Сотрудник 1544: Федоров Никита Сергеевич; Отдел внутреннего контроля; Техник вычислительного (информационно-вычислительного) центра; 152997
Сотрудник 1545: Филиппова Анастасия Георгиевна; Отдел внутреннего контроля; Менеджер по связям с общественностью; 299475
Сотрудник 1546: Цветков Александр Сергеевич; Отдел внутреннего контроля; Главный диспетчер; 318215
Сотрудник 1547: Цветкова Вероника Львовна; Отдел внутреннего контроля; Эксперт дорожного хозяйства; 422179
Сотрудник 1548: Шубина Василиса Денисовна; Отдел внутреннего контроля; Начальник гаража; 425041
Сотрудник 1549: Яковлева Вероника Артёмовна; Отдел внутреннего контроля; Главный конструктор проекта; 483908
Сотрудник 1550: Абрамова Мия Николаевна; Отдел госзакупок; Заведующий (начальник) планово-экономическим отделом; 175762
Сотрудник 1551: Акимов Ярослав Владиславович; Отдел госзакупок; Психолог; 449158
Сотрудник 1552: Андреев Платон Андреевич; Отдел госзакупок; Заведующий складом; 380901
Сотрудник 1553: Анисимов Арсений Дмитриевич; Отдел госзакупок; Корректор; 378150
Сотрудник 1554: Афанасьев Константин Дмитриевич; Отдел госзакупок; Заведующий конструкторским отделом; 483469
Сотрудник 1555: Белов Кирилл Никитич; Отдел госзакупок; Главный энергетик; 449530
Сотрудник 1556: Белов Пётр Алексеевич; Отдел госзакупок; Специалист по оценке соответствия лифтов требованиям безопасности; 336591
Сотрудник 1557: Беспалова Анастасия Никитична; Отдел госзакупок; Менеджер; 236105
Сотрудник 1558: Бессонова Зоя Максимовна; Отдел госзакупок; Директор (генеральный директор, управляющий) предприятия; 431318
Сотрудник 1559: Бирюкова Алёна Денисовна; Отдел госзакупок; Архитектор; 299362
Сотрудник 1560: Богданова Милана Алексеевна; Отдел госзакупок; Заведующий чертежно-копировальным бюро; 387731
Сотрудник 1561: Быкова Юлия Макаровна; Отдел госзакупок; Заведующий экспедицией; 378128
Сотрудник 1562: Вавилов Никита Маркович; Отдел госзакупок; Главный технолог; 275937
Сотрудник 1563: Васильев Фёдор Александрович; Отдел госзакупок; Агент по продаже недвижимости; 336386
Сотрудник 1564: Вдовина Вера Максимовна; Отдел госзакупок; Техник по планированию; 311417
Сотрудник 1565: Винокуров Иван Егорович; Отдел госзакупок; Эксперт; 124955
Сотрудник 1566: Волков Фёдор Серафимович; Отдел госзакупок; Начальник цеха опытного производства; 356477
Сотрудник 1567: Воробьев Владислав Андреевич; Отдел госзакупок; Инженер по патентной и изобретательской работе; 104965
Сотрудник 1568: Воробьев Владислав Андреевич; Отдел госзакупок; Архитектор; 188040
Сотрудник 1569: Воробьев Владислав Андреевич; Отдел госзакупок; Заведующий отделом (бюро) оформления проектных материалов; 218117
Сотрудник 1570: Воробьева Валерия Георгиевна; Отдел госзакупок; Специалист по защите информации; 365922
Сотрудник 1571: Воробьева Валерия Георгиевна; Отдел госзакупок; Начальник отдела материально-технического снабжения; 420859
Сотрудник 1572: Воробьева Виктория Григорьевна; Отдел госзакупок; Брокер торговый; 486586
Сотрудник 1573: Воробьева София Матвеевна; Отдел госзакупок; Младший редактор; 311206
Сотрудник 1574: Воронина Александра Никитична; Отдел госзакупок; Директор (начальник) вычислительного (информационно - вычислительного) центра; 190800
Сотрудник 1575: Гаврилова Елизавета Леонидовна; Отдел госзакупок; Ландшафтный архитектор; 180521
Сотрудник 1576: Гаврилова Елизавета Леонидовна; Отдел госзакупок; Заместитель директора по коммерческим вопросам; 383295
Сотрудник 1577: Гаврилова Елизавета Леонидовна; Отдел госзакупок; Эксперт по промышленной безопасности подъемных сооружений; 423073
Сотрудник 1578: Галкин Вячеслав Тимурович; Отдел госзакупок; Руководитель подразделения; 139787
Сотрудник 1579: Герасимов Тимур Кириллович; Отдел госзакупок; Инженер; 381881
Сотрудник 1580: Голубев Николай Михайлович; Отдел госзакупок; Лаборант; 142572
Сотрудник 1581: Грачев Даниил Матвеевич; Отдел госзакупок; Экономист по труду; 231997
Сотрудник 1582: Грачева Анна Александровна; Отдел госзакупок; Ведущий экономист; 303407
Сотрудник 1583: Григорьева Ирина Владимировна; Отдел госзакупок; Секретарь руководителя; 357817
Сотрудник 1584: Гришин Роман Маркович; Отдел госзакупок; Заместитель директора по управлению персоналом; 196656
Сотрудник 1585: Громов Матвей Артёмович; Отдел госзакупок; Заведующий техническим архивом; 349601
Сотрудник 1586: Давыдова Анастасия Богдановна; Отдел госзакупок; Инженер; 261457
Сотрудник 1587: Давыдова София Александровна; Отдел госзакупок; Оценщик; 148116
Сотрудник 1588: Денисов Артём Никитич; Отдел госзакупок; Художник; 294344
Сотрудник 1589: Денисова Дарья Ярославовна; Отдел госзакупок; Заведующий отделом (бюро) оформления проектных материалов; 298739
Сотрудник 1590: Дубровин Дмитрий Степанович; Отдел госзакупок; Аудитор; 420346
Сотрудник 1591: Дубровина Вероника Ивановна; Отдел госзакупок; Комендант; 212911
Сотрудник 1592: Егоров Сергей Ильич; Отдел госзакупок; Техник; 215178
Сотрудник 1593: Ефремов Владимир Матвеевич; Отдел госзакупок; Инженер по подготовке производства; 326719
Сотрудник 1594: Жуков Иван Константинович; Отдел госзакупок; Инженер по инструменту; 391143
Сотрудник 1595: Зорина Екатерина Макаровна; Отдел госзакупок; Чертежник; 279342
Сотрудник 1596: Зотова Кира Ярославовна; Отдел госзакупок; Заместитель директора по управлению персоналом; 229194
Сотрудник 1597: Зотова Кира Ярославовна; Отдел госзакупок; Заведующий производством (шеф-повар); 241085
Сотрудник 1598: Зубкова Мария Егоровна; Отдел госзакупок; Дежурный бюро пропусков; 116465
Сотрудник 1599: Зыкова Милена Матвеевна; Отдел госзакупок; Менеджер по связям с общественностью; 313405
Сотрудник 1600: Иванов Илья Михайлович; Отдел госзакупок; Финансовый директор (заместитель директора по финансам); 461102
Сотрудник 1601: Иванова Алиса Константиновна; Отдел госзакупок; Менеджер по персоналу; 306191
Сотрудник 1602: Иванова Арина Никитична; Отдел госзакупок; Заведующий жилым корпусом пансионата (гостиницы); 163110
Сотрудник 1603: Исаев Семён Георгиевич; Отдел госзакупок; Товаровед; 225690
Сотрудник 1604: Козлов Максим Ярославович; Отдел госзакупок; Документовед; 426169
Сотрудник 1605: Козлова Елизавета Фёдоровна; Отдел госзакупок; Дилер; 280456
Сотрудник 1606: Корольков Лев Максимович; Отдел госзакупок; Инженер по комплектации оборудования; 305967
Сотрудник 1607: Кочеткова Василиса Михайловна; Отдел госзакупок; Инженер; 114602
