Сотрудник 1: Абрамова Яна Михайловна; IT-отдел; Инкассатор; 126668
Сотрудник 502: Чернышева Юлия Вадимовна; PR-отдел; Начальник отдела кадров; 448491
Сотрудник 503: Щербакова Кира Леоновна; PR-отдел; Техник - программист; 438457
Сотрудник 504: Щукина Вероника Александровна; PR-отдел; Заведующий общежитием; 103537
Сотрудник 505: Яковлев Даниил Никитич; PR-отдел; Архитектор; 190036
Сотрудник 506: Абрамова Яна Михайловна; Администрация; Инженер по автоматизированным системам управления производством; 169676
Сотрудник 507: Абрамова Яна Михайловна; Администрация; Комендант; 435775
Сотрудник 508: Агеева Анастасия Семёновна; Администрация; Аукционист; 450072
Сотрудник 509: Акимова Ангелина Львовна; Администрация; Шеф-инженер; 269160
Сотрудник 510: Александров Захар Иванович; Администрация; Инженер по инструменту; 100722
Сотрудник 511: Александров Захар Иванович; Администрация; Инженер по охране труда; 406285
Сотрудник 512: Александрова София Лукинична; Администрация; Начальник отдела по связям с инвесторами; 398858
Сотрудник 513: Андреев Даниил Кириллович; Администрация; Инженер-программист (программист); 278808
Сотрудник 514: Андреев Лев Платонович; Администрация; Главный специалист по защите информации; 208295
Сотрудник 515: Андреева Дарья Марковна; Администрация; Эксперт по промышленной безопасности подъемных сооружений; 149689
Сотрудник 516: Андрианов Александр Романович; Администрация; Руководитель группы по инвентаризации строений и сооружений; 162006
Сотрудник 517: Антипова Анастасия Тимофеевна; Администрация; Техник по метрологии; 366546
Сотрудник 518: Артамонов Даниил Иванович; Администрация; Аналитик; 321674
Сотрудник 519: Архипова Анастасия Александровна; Администрация; Инспектор по кадрам; 118475
Сотрудник 520: Афанасьев Дмитрий Дмитриевич; Администрация; Заведующий бюро пропусков; 458488
Сотрудник 521: Афанасьев Тимур Алексеевич; Администрация; Калькулятор; 466554
Сотрудник 522: Бабушкина Ева Егоровна; Администрация; Дилер; 337771
Сотрудник 523: Балашова Алиса Максимовна; Администрация; Старший научный сотрудник; 100566
Сотрудник 524: Балашова Елизавета Александровна; Администрация; Экспедитор; 204938
Сотрудник 525: Баранова Елизавета Дмитриевна; Администрация; Руководитель подразделения; 187139
Сотрудник 526: Белоусов Иван Матвеевич; Администрация; Менеджер по персоналу; 491800
Сотрудник 527: Бирюкова Алёна Денисовна; Администрация; Психолог; 477820
Сотрудник 528: Блинова Ева Марковна; Администрация; Таксировщик; 114487
Сотрудник 529: Боброва Александра Семёновна; Администрация; Заведующий фотолабораторией; 390506
Сотрудник 530: Борисов Тимур Георгиевич; Администрация; Инженер-технолог (технолог); 315548
Сотрудник 531: Борисов Тимур Георгиевич; Администрация; Начальник отдела капитального строительства; 488364
Сотрудник 532: Борисова Полина Артёмовна; Администрация; Инженер по охране окружающей среды (эколог); 430145
Сотрудник 533: Быков Андрей Ильич; Администрация; Инженер по метрологии; 135245
Сотрудник 534: Быков Михаил Егорович; Администрация; Техник по наладке и испытаниям; 376561
Сотрудник 535: Быкова Олеся Никитична; Администрация; Заведующий (начальник) отделом научно-технической информации; 120506
Сотрудник 536: Вавилов Никита Маркович; Администрация; Начальник отдела маркетинга; 214180
Сотрудник 537: Васильев Даниил Артёмович; Администрация; Эксперт по промышленной безопасности подъемных сооружений; 172347
Сотрудник 538: Васильев Даниил Маркович; Администрация; Бухгалтер; 270884
Сотрудник 539: Васильев Фёдор Александрович; Администрация; Начальник отдела комплектации оборудования; 495519
Сотрудник 540: Васильева Полина Ярославовна; Администрация; Начальник производственной лаборатории (по контролю производства); 417083
Сотрудник 541: Волков Гордей Иванович; Администрация; Художник-конструктор (дизайнер); 434700
Сотрудник 542: Воробьев Илья Александрович; Администрация; Начальник (руководитель) бригады (группы); 214877
Сотрудник 543: Воробьева Валерия Георгиевна; Администрация; Специалист по связям с общественностью; 492411
Сотрудник 544: Воробьева Виктория Григорьевна; Администрация; Заведующий копировально-множительным бюро; 190499
Сотрудник 545: Воронина Александра Никитична; Администрация; Архитектор; 472195
Сотрудник 546: Герасимова Алиса Кирилловна; Администрация; Редактор; 360997
Сотрудник 547: Григорьева Вероника Ивановна; Администрация; Инженер-проектировщик; 117977
Сотрудник 548: Гришин Никита Артёмович; Администрация; Художник; 213650
Сотрудник 549: Громов Даниил Матвеевич; Администрация; Начальник производственного отдела; 232011
Сотрудник 550: Громов Даниил Матвеевич; Администрация; Начальник отдела информации; 240566
Сотрудник 551: Громов Матвей Артёмович; Администрация; Начальник отдела сбыта; 297310
Сотрудник 552: Гуляев Дмитрий Константинович; Администрация; Кассир; 394330
Сотрудник 553: Гуляева Екатерина Артёмовна; Администрация; Экономист; 127644
Сотрудник 554: Гусев Дмитрий Игоревич; Администрация; Юрисконсульт; 461358
Сотрудник 555: Гусев Семён Владиславович; Администрация; Заведующий столовой; 265821
Сотрудник 556: Давыдов Артём Александрович; Администрация; Заведующий производством (шеф-повар); 410206
Сотрудник 557: Давыдова Алиса Кирилловна; Администрация; Лаборант; 436547
Сотрудник 558: Дегтярев Макар Даниилович; Администрация; Оператор диспетчерской службы; 413580
Сотрудник 559: Дементьева Мария Мирославовна; Администрация; Инженер по защите информации; 281806
Сотрудник 560: Демидов Кирилл Маркович; Администрация; Корректор; 488485
Сотрудник 561: Евдокимова Лидия Константиновна; Администрация; Инженер по охране окружающей среды (эколог); 439058
Сотрудник 562: Ермакова Ева Степановна; Администрация; Экономист по планированию; 181244
Сотрудник 563: Ефремов Владимир Матвеевич; Администрация; Эксперт по промышленной безопасности подъемных сооружений; 235119
Сотрудник 564: Жаров Мирон Романович; Администрация; Инженер по инвентаризации строений и сооружений; 239385
Сотрудник 565: Жданов Артём Романович; Администрация; Статистик; 375833
Сотрудник 566: Жуков Георгий Даниилович; Администрация; Бухгалтер; 288902
Сотрудник 567: Зайцев Руслан Леонидович; Администрация; Инженер по наладке и испытаниям; 130240
Сотрудник 568: Зайцева Анна Гордеевна; Администрация; Эксперт по оценке соответствия лифтов требованиям безопасности; 129568
Сотрудник 569: Захаров Кирилл Алексеевич; Администрация; Инженер по подготовке производства; 409715
Сотрудник 570: Захаров Никита Константинович; Администрация; Научный сотрудник; 477397
Сотрудник 571: Зубков Максим Владиславович; Администрация; Заведующий общежитием; 322877
Сотрудник 572: Зубов Лев Робертович; Администрация; Заместитель директора по коммерческим вопросам; 147467
Сотрудник 573: Зыков Григорий Тимурович; Администрация; Главный редактор; 253700
Сотрудник 574: Зыков Григорий Тимурович; Администрация; Заведующий (начальник) отделом кадров; 417361
Сотрудник 575: Зыкова Милена Матвеевна; Администрация; Главный инженер проекта. Главный архитектор проекта; 483447
Сотрудник 576: Иванов Глеб Алексеевич; Администрация; (начальник) научноисследовательским сектором (лабораторией), входящим в состав научно - исследовательского отдела (отделения, лаборатории) института; 416541
Сотрудник 577: Иванов Егор Михайлович; Администрация; Начальник отдела капитального строительства; 461128
Сотрудник 578: Иванов Святослав Олегович; Администрация; Оператор по диспетчерскому обслуживанию лифтов; 140949
Сотрудник 579: Иванова Варвара Михайловна; Администрация; Инженер; 318002
Сотрудник 580: Иванова Варвара Михайловна; Администрация; Начальник технического отдела; 392333
Сотрудник 581: Иванова Елизавета Васильевна; Администрация; Начальник смены; 327753
Сотрудник 582: Иванова Милана Марковна; Администрация; Экономист по финансовой работе; 214018
Сотрудник 583: Иванова Милана Марковна; Администрация; Начальник юридического отдела; 354125
Сотрудник 584: Иванова Ульяна Матвеевна; Администрация; Инкассатор; 350536
Сотрудник 585: Ильин Серафим Леонидович; Администрация; Заместитель директора по связям с общественностью; 269647
Сотрудник 586: Ильин Серафим Леонидович; Администрация; Директор (генеральный директор, управляющий) предприятия; 317063
Сотрудник 587: Ильина София Максимовна; Администрация; Инженер по автоматизации и механизации производственных процессов; 458287
Сотрудник 588: Калинина Елизавета Робертовна; Администрация; Начальник лаборатории (бюро) по организации труда и управления производством; 352577
Сотрудник 589: Карпов Артём Игоревич; Администрация; Производитель работ (прораб); 258701
Сотрудник 590: Кириллова Мария Тихоновна; Администрация; Дежурный бюро пропусков; 442363
Сотрудник 591: Ковалев Михаил Михайлович; Администрация; Инженер по метрологии; 211045
Сотрудник 592: Ковалев Михаил Михайлович; Администрация; Переводчик; 398748
Сотрудник 593: Ковалева Мария Богдановна; Администрация; Главный научный сотрудник; 379892
Сотрудник 594: Кожевников Иван Тимофеевич; Администрация; Калькулятор; 348276
Сотрудник 595: Козлов Андрей Артёмович; Администрация; Консультант по налогам и сборам; 186389
Сотрудник 596: Козлов Андрей Артёмович; Администрация; Архивариус; 271555
Сотрудник 597: Козлов Вадим Михайлович; Администрация; Финансовый директор (заместитель директора по финансам); 325297
Сотрудник 598: Козлова Алиса Марковна; Администрация; Инкассатор; 100583
Сотрудник 599: Козлова Виктория Ильинична; Администрация; Инженер по автоматизированным системам управления производством; 171468
Сотрудник 600: Козлова Виктория Ильинична; Администрация; Техник; 188295
Сотрудник 601: Козлова София Семёновна; Администрация; Аудитор; 243281
Сотрудник 602: Колосова Мария Андреевна; Администрация; Директор (начальник) учреждения (организации); 293338
Сотрудник 603: Комарова Алёна Данииловна; Администрация; Руководитель подразделения; 414922
Сотрудник 604: Кондратьев Иван Егорович; Администрация; Диспетчер; 105693
Сотрудник 605: Кондратьева Мирослава Максимовна; Администрация; Инженер по метрологии; 412705
Сотрудник 606: Коновалова Ева Артемьевна; Администрация; Оператор диспетчерской движения и погрузочно-разгрузочных работ; 303777
Сотрудник 607: Корнеева Екатерина Юрьевна; Администрация; Заведующий (начальник) научно - исследовательским отделом (отделением, лабораторией) института; 130481
Сотрудник 608: Королев Макар Матвеевич; Администрация; Начальник исследовательской лаборатории; 303867
Сотрудник 609: Кочеткова Василиса Михайловна; Администрация; Менеджер по персоналу; 392060
Сотрудник 610: Краснов Мирон Артёмович; Администрация; Начальник отдела информации; 198553
Сотрудник 611: Краснова Ксения Лукинична; Администрация; Экономист; 393741
Сотрудник 612: Крылов Егор Дмитриевич; Администрация; Машинистка; 250033
Сотрудник 613: Крылова Варвара Борисовна; Администрация; Инкассатор; 404262
Сотрудник 614: Кудрявцев Тимофей Фёдорович; Администрация; Таксировщик; 337243
Сотрудник 615: Кудрявцев Тимофей Фёдорович; Администрация; Техник-конструктор; 475447
Сотрудник 616: Кудряшов Арсений Макарович; Администрация; Консультант по налогам и сборам; 216212
Сотрудник 617: Кудряшова Алиса Арсеньевна; Администрация; Экономист по сбыту; 273229
Сотрудник 618: Кузнецов Роман Артемьевич; Администрация; Главный диспетчер; 422504
Сотрудник 619: Кузнецов Тимофей Егорович; Администрация; Менеджер по рекламе; 266569
Сотрудник 620: Кузнецова Татьяна Артемьевна; Администрация; Начальник отдела подготовки кадров; 172286
Сотрудник 621: Кузнецова Юлия Михайловна; Администрация; Инженер по надзору за строительством; 399716
Сотрудник 622: Кузьмин Дмитрий Александрович; Администрация; Техник по труду; 310055
Сотрудник 623: Кулаков Тихон Кириллович; Администрация; Техник по планированию; 401925
Сотрудник 624: Куликова Арина Алексеевна; Администрация; Экспедитор по перевозке грузов; 101072
Сотрудник 625: Курочкин Даниил Александрович; Администрация; Оператор по диспетчерскому обслуживанию лифтов; 394249
Сотрудник 626: Лаврова Вероника Михайловна; Администрация; Главный металлург; 366795
Сотрудник 627: Лазарев Савелий Никитич; Администрация; Директор (начальник) вычислительного (информационно - вычислительного) центра; 150341
Сотрудник 628: Ларионов Егор Даниилович; Администрация; Механик; 221509
Сотрудник 629: Лебедев Павел Германович; Администрация; Главный научный сотрудник; 114601
Сотрудник 630: Лебедев Павел Германович; Администрация; Начальник инструментального отдела; 344828
Сотрудник 631: Лебедева София Матвеевна; Администрация; Стенографистка; 138965
Сотрудник 632: Лебедева София Матвеевна; Администрация; Экономист по бухгалтерскому учету и анализу хозяйственной деятельности; 173435
Сотрудник 633: Леонов Егор Егорович; Администрация; Начальник финансового отдела; 199172
Сотрудник 634: Леонтьев Сергей Георгиевич; Администрация; Инженер-технолог (технолог); 466582
Сотрудник 635: Литвинова Алёна Дмитриевна; Администрация; Начальник отдела капитального строительства; 324831
Сотрудник 636: Литвинова Валерия Данииловна; Администрация; Производитель работ (прораб); 161505
Сотрудник 637: Литвинова Валерия Данииловна; Администрация; Менеджер по связям с инвесторами; 339785
Сотрудник 638: Логинова Вера Михайловна; Администрация; Табельщик; 171450
Сотрудник 639: Лукин Дмитрий Артёмович; Администрация; Математик; 226755
Сотрудник 640: Лукьянова Мария Константиновна; Администрация; Техник по инвентаризации строений и сооружений; 217912
Сотрудник 641: Макарова Анастасия Михайловна; Администрация; Юрисконсульт; 134682
Сотрудник 642: Макарова Анастасия Михайловна; Администрация; Начальник отдела социального развития; 234960
Сотрудник 643: Макарова Маргарита Артёмовна; Администрация; Коммивояжер; 391416
Сотрудник 644: Максимов Иван Маркович; Администрация; Кассир; 449302
Сотрудник 645: Максимова Мия Андреевна; Администрация; Секретарь-стенографистка; 130352
Сотрудник 646: Максимова Нина Тимофеевна; Администрация; Таксировщик; 350798
Сотрудник 647: Малахов Алексей Мирославович; Администрация; Экономист; 337575
Сотрудник 648: Малышева Виктория Адамовна; Администрация; Учетчик; 234101
Сотрудник 649: Мальцева Анна Марковна; Администрация; Старший научный сотрудник; 491718
Сотрудник 650: Марков Глеб Михайлович; Администрация; Секретарь руководителя; 316420
Сотрудник 651: Медведев Даниил Григорьевич; Администрация; Инженер по защите информации; 265714
Сотрудник 652: Медведева Вероника Григорьевна; Администрация; Главный ландшафтный архитектор проекта; 123578
Сотрудник 653: Мельников Матвей Всеволодович; Администрация; Аудитор; 162892
Сотрудник 654: Мельникова Полина Данииловна; Администрация; Техник по защите информации; 155408
Сотрудник 655: Мещеряков Сергей Ярославович; Администрация; Заместитель директора по связям с общественностью; 451013
Сотрудник 656: Минина Валентина Максимовна; Администрация; Агент торговый; 309266
Сотрудник 657: Миронов Дмитрий Николаевич; Администрация; Дежурный (по выдаче справок, залу, этажу гостиницы, комнате отдыха, общежитию и др.); 264826
Сотрудник 658: Митрофанов Артём Анатольевич; Администрация; Брокер; 463410
Сотрудник 659: Михайлова Мирослава Артёмовна; Администрация; Учетчик; 196947
Сотрудник 660: Михайлова Полина Степановна; Администрация; Аукционист; 442400
Сотрудник 661: Михайлова София Викторовна; Администрация; Кассир; 420901
Сотрудник 662: Моисеев Максим Русланович; Администрация; Социолог; 228622
Сотрудник 663: Моисеев Максим Русланович; Администрация; Заведующий (начальник) научно - исследовательским отделом (отделением, лабораторией) института; 337950
Сотрудник 664: Моисеев Тимофей Маркович; Администрация; Главный специалист в основном отделе (архитектурнопланировочной мастерской); 398191
Сотрудник 665: Молчанова Антонина Романовна; Администрация; Техник по защите информации; 156035
Сотрудник 666: Морозов Кирилл Максимович; Администрация; Инженер; 111303
Сотрудник 667: Морозов Лев Фёдорович; Администрация; Инженер по подготовке производства; 480354
Сотрудник 668: Морозов Юрий Семёнович; Администрация; Главный научный сотрудник; 492539
Сотрудник 669: Морозова Елена Львовна; Администрация; Начальник отдела охраны окружающей среды; 199480
Сотрудник 670: Мухин Михаил Михайлович; Администрация; Секретарь руководителя; 380703
Сотрудник 671: Некрасов Григорий Михайлович; Администрация; Инженер-технолог (технолог); 133677
Сотрудник 672: Нестерова Александра Артёмовна; Администрация; Экономист по финансовой работе; 380742
Сотрудник 673: Никитин Иван Константинович; Администрация; Менеджер по связям с общественностью; 241929
Сотрудник 674: Никифоров Богдан Петрович; Администрация; Инженер по качеству; 487417
Сотрудник 675: Никифоров Георгий Даниилович; Администрация; Экономист по планированию; 406512
Сотрудник 676: Николаев Александр Даниилович; Администрация; Аукционист; 497567
Сотрудник 677: Николаева Мирослава Марковна; Администрация; Заведующий фотолабораторией; 447627
Сотрудник 678: Новиков Арсений Даниилович; Администрация; Начальник отдела охраны окружающей среды; 419882
Сотрудник 679: Овсянникова Анастасия Михайловна; Администрация; Младший редактор; 445127
Сотрудник 680: Орлов Василий Артурович; Администрация; Менеджер по рекламе; 394450
Сотрудник 681: Орлов Василий Артурович; Администрация; Копировщик; 414773
Сотрудник 682: Осипова Арина Михайловна; Администрация; Инспектор фонда; 330022
Сотрудник 683: Павлов Илья Серафимович; Администрация; Экономист; 388091
Сотрудник 684: Панкратов Дмитрий Кириллович; Администрация; Начальник планово - экономического отдела; 169608
Сотрудник 685: Панфилов Алексей Владимирович; Администрация; Лаборант; 273605
Сотрудник 686: Панфилов Алексей Владимирович; Администрация; Агент; 459110
Сотрудник 687: Панфилов Роберт Даниилович; Администрация; Переводчик синхронный; 295945
Сотрудник 688: Парфенова Ксения Владимировна; Администрация; Специалист по защите информации; 110443
Сотрудник 689: Парфенова Ксения Владимировна; Администрация; Экономист по материально-техническому снабжению; 391025
Сотрудник 690: Петров Евгений Львович; Администрация; Начальник исследовательской лаборатории; 476006
Сотрудник 691: Петрова Алиса Никитична; Администрация; Начальник цеха (участка); 420863
Сотрудник 692: Петрова Милана Дмитриевна; Администрация; Копировщик; 289746
Сотрудник 693: Пименов Лев Тимурович; Администрация; Эксперт дорожного хозяйства; 145343
Сотрудник 694: Пименов Лев Тимурович; Администрация; Заведующий архивом; 193322
Сотрудник 695: Пименова Алёна Артёмовна; Администрация; Ведущий экономист; 220538
Сотрудник 696: Плотникова Виктория Павловна; Администрация; Заведующий (начальник) отделом стандартизации; 189777
Сотрудник 697: Пономарева Ульяна Кирилловна; Администрация; Ландшафтный архитектор; 241514
Сотрудник 698: Попов Алексей Даниилович; Администрация; Начальник отдела сбыта; 418099
Сотрудник 699: Попова Валерия Владимировна; Администрация; Ассистент инспектора фонда; 224653
Сотрудник 700: Попова Мария Константиновна; Администрация; Директор (начальник) учреждения (организации); 393612
Сотрудник 701: Прокофьева Анна Романовна; Администрация; Менеджер по рекламе; 452748
Сотрудник 702: Прокофьева Мария Андреевна; Администрация; Начальник (заведующий) мастерской; 175067
Сотрудник 703: Прохорова Ева Родионовна; Администрация; Инженер по надзору за строительством; 193516
Сотрудник 704: Родионова София Владимировна; Администрация; Инженер по метрологии; 257249
Сотрудник 705: Розанов Владимир Львович; Администрация; Ученый секретарь; 286900
Сотрудник 706: Романова Маргарита Артёмовна; Администрация; Агент по снабжению; 208133
Сотрудник 707: Рыжов Артём Дмитриевич; Администрация; Инженер-проектировщик; 439338
Сотрудник 708: Рыжов Егор Владимирович; Администрация; Методист по физической культуре; 225776
Сотрудник 709: Савельев Павел Георгиевич; Администрация; Эксперт по оценке соответствия лифтов требованиям безопасности; 369697
Сотрудник 710: Савельева Анна Евгеньевна; Администрация; Биржевой маклер; 149453
Сотрудник 711: Сальникова Вера Владимировна; Администрация; Научный сотрудник; 346097
Сотрудник 712: Самсонов Роман Александрович; Администрация; Профконсультант; 109675
Сотрудник 713: Сахарова Ника Данииловна; Администрация; Аудитор; 336581
Сотрудник 714: Сахарова Ника Данииловна; Администрация; Начальник отдела кадров; 341529
Сотрудник 715: Семенов Даниил Даниилович; Администрация; Начальник производственной лаборатории (по контролю производства); 441232
Сотрудник 716: Семенов Матвей Кириллович; Администрация; Начальник юридического отдела; 213865
Сотрудник 717: Семенова Анастасия Константиновна; Администрация; Техник; 280269
Сотрудник 718: Семенова Анастасия Константиновна; Администрация; Социолог; 392891
Сотрудник 719: Сергеева Анастасия Максимовна; Администрация; Начальник отдела автоматизированной системы управления производством; 440912
Сотрудник 720: Сергеева Виктория Данииловна; Администрация; Хронометражист; 345782
Сотрудник 721: Серова Мия Матвеевна; Администрация; Специалист по связям с инвесторами; 346720
Сотрудник 722: Сидорова Варвара Алексеевна; Администрация; Коммивояжер; 478637
Сотрудник 723: Сидорова Вера Тимофеевна; Администрация; Инженер-лаборант; 356328
Сотрудник 724: Сизова Александра Ильинична; Администрация; Редактор; 142358
Сотрудник 725: Сизова Александра Ильинична; Администрация; Инженер по охране окружающей среды (эколог); 420166
Сотрудник 726: Соколов Алексей Даниилович; Администрация; Коммивояжер; 215582
Сотрудник 727: Соколов Владимир Ильич; Администрация; Инженер по охране труда; 278686
Сотрудник 728: Соловьев Александр Андреевич; Администрация; Начальник отдела подготовки кадров; 395519
Сотрудник 729: Соловьев Матвей Львович; Администрация; Младший редактор; 401875
Сотрудник 730: Соловьева Владислава Ивановна; Администрация; Статистик; 174419
Сотрудник 731: Сомова Таисия Михайловна; Администрация; Техник вычислительного (информационно-вычислительного) центра; 311877
Сотрудник 732: Сорокина София Никитична; Администрация; Заместитель директора по связям с общественностью; 318078
Сотрудник 733: Сорокина София Никитична; Администрация; Начальник технического отдела; 365109
Сотрудник 734: Степанов Владислав Андреевич; Администрация; Аналитик; 373892
Сотрудник 735: Степанова Арина Александровна; Администрация; Начальник планово - экономического отдела; 226159
Сотрудник 736: Степанова Ольга Платоновна; Администрация; Главный инженер; 298404
Сотрудник 737: Субботина Алиса Михайловна; Администрация; Начальник технического отдела; 161964
Сотрудник 738: Суворов Егор Андреевич; Администрация; Инженер по комплектации оборудования; 100577
Сотрудник 739: Суворов Егор Андреевич; Администрация; Управляющий отделением (фермой, сельскохозяйственным участком); 315703
Сотрудник 740: Суслова Нина Сергеевна; Администрация; Хронометражист; 139634
Сотрудник 741: Терентьев Дмитрий Вячеславович; Администрация; Менеджер по рекламе; 322867
Сотрудник 742: Тимофеева Александра Дмитриевна; Администрация; Мастер участка; 465909
Сотрудник 743: Тимофеева Василиса Марковна; Администрация; Инженер по надзору за строительством; 242541
Сотрудник 744: Тимофеева Василиса Марковна; Администрация; Таксировщик; 450650
Сотрудник 745: Тихомиров Арсений Львович; Администрация; Психолог; 147186
Сотрудник 746: Тихомиров Иван Тимофеевич; Администрация; Специалист по защите информации; 427883
Сотрудник 747: Троицкий Кирилл Иванович; Администрация; Чертежник; 459629
Сотрудник 748: Ульянов Александр Максимович; Администрация; Инженер-лаборант; 298156
Сотрудник 749: Устинова Елизавета Львовна; Администрация; Инженер-электроник (электроник); 203672
Сотрудник 750: Устинова Елизавета Львовна; Администрация; Экономист по сбыту; 432871
Сотрудник 751: Уткин Вячеслав Андреевич; Администрация; Директор (начальник) вычислительного (информационно - вычислительного) центра; 309062
Сотрудник 752: Фадеева Мария Максимовна; Администрация; Директор (начальник) учреждения (организации); 117179
Сотрудник 753: Федоров Даниил Михайлович; Администрация; Начальник отдела по связям с инвесторами; 240344
Сотрудник 754: Федоров Даниил Михайлович; Администрация; Инженер по охране окружающей среды (эколог); 416291
Сотрудник 755: Федорова Вера Дмитриевна; Администрация; Начальник отдела автоматизированной системы управления производством; 215940
Сотрудник 756: Федорова Мария Степановна; Администрация; Экономист по договорной и претензионной работе; 192486
Сотрудник 757: Филиппов Никита Ярославович; Администрация; Документовед; 263964
Сотрудник 758: Филиппов Никита Ярославович; Администрация; Начальник автоколонны; 357969
Сотрудник 759: Фомин Константин Юрьевич; Администрация; Экономист по финансовой работе; 149193
Сотрудник 760: Фомина Мария Юрьевна; Администрация; Начальник планово - экономического отдела; 103678
Сотрудник 761: Фомина Мария Юрьевна; Администрация; Инженер по научно-технической информации; 125197
Сотрудник 762: Фомина Милана Никитична; Администрация; Переводчик; 205576
Сотрудник 763: Фролов Илья Евгеньевич; Администрация; Секретарь незрячего специалиста; 125683
Сотрудник 764: Фролов Илья Евгеньевич; Администрация; Художник; 129873
Сотрудник 765: Фролов Илья Евгеньевич; Администрация; Заведующий (начальник) научно - исследовательским отделом (отделением, лабораторией) института; 446903
Сотрудник 766: Харитонов Георгий Андреевич; Администрация; Менеджер по связям с общественностью; 305623
Сотрудник 767: Харитонов Денис Владимирович; Администрация; Калькулятор; 436729
Сотрудник 768: Хромов Георгий Михайлович; Администрация; Администратор; 484507
Сотрудник 769: Хромова Мария Александровна; Администрация; (начальник) научноисследовательским сектором (лабораторией), входящим в состав научно - исследовательского отдела (отделения, лаборатории) института; 235508
Сотрудник 770: Царев Владимир Артёмович; Администрация; Техник по инструменту; 499877
Сотрудник 771: Черных Михаил Ярославович; Администрация; Инженер по нормированию труда; 462527
Сотрудник 772: Чернышева Мария Данииловна; Администрация; Делопроизводитель; 455761
Сотрудник 773: Чесноков Михаил Андреевич; Администрация; Начальник отдела социального развития; 122944
